cell,regime,concentration,contention,floor_regime,policy,n_seeds,completion_mean,tasks_per_run_mean,diff_vs_equal,diff_vs_equal_tasks,diff_vs_equal_ci_lo,diff_vs_equal_ci_hi,diff_vs_equal_ci_lo_tasks,diff_vs_equal_ci_hi_tasks,diff_vs_drf,diff_vs_drf_tasks,diff_vs_drf_ci_lo,diff_vs_drf_ci_hi,capacity_utilization,alloc_distance_from_equal,latency_median_ms,latency_p95_ms,agent_completion_mean,agent_completion_min,agent_completion_p5,frac_zero_completion,frac_worse_than_equal
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,unit,joint_cobb_douglas,30,0.7513888888888889,36.06666666666666,0.03819444444444445,1.8333333333333335,0.026388888888888875,0.05069444444444446,1.266666666666666,2.433333333333334,-0.0020833333333333333,-0.1,-0.015277777777777776,0.009027777777777782,0.9491379336760585,0.04269834682467422,619.0,631.55,0.7513888888888889,0.375,0.5,0.0,0.06111111111111111
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,unit,joint_ces,30,0.7465277777777779,35.83333333333334,0.03333333333333333,1.6,0.020833333333333332,0.04583333333333335,1.0,2.200000000000001,-0.006944444444444446,-0.33333333333333337,-0.01805555555555556,0.004166666666666663,0.922773774992834,0.07833661893373299,623.5,648.05,0.7465277777777778,0.375,0.5,0.0,0.12222222222222222
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,unit,joint_leontief,30,0.7583333333333333,36.4,0.04513888888888888,2.166666666666666,0.03263888888888889,0.0576388888888889,1.5666666666666669,2.766666666666667,0.004861111111111109,0.23333333333333323,-0.006944444444444446,0.016666666666666663,0.9514701334508626,0.08504095986311604,623.0,642.65,0.7583333333333333,0.375,0.5,0.0,0.09444444444444444
homogeneous__high,homogeneous,,high,unit,equal,30,0.48958333333333326,23.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777777,0.1333333333333333,0.0006944444444444438,0.005555555555555554,0.9182190271815409,0.0,0.0,0.0,0.4895833333333333,0.25,0.375,0.0,0.0
homogeneous__high,homogeneous,,high,unit,drf,30,0.48680555555555555,23.366666666666667,-0.002777777777777777,-0.1333333333333333,-0.005555555555555554,-0.0006944444444444438,-0.2666666666666666,-0.033333333333333305,0.0,0.0,0.0,0.0,0.9169766702239172,0.0013527874927114062,0.0,0.0,0.48680555555555555,0.25,0.375,0.0,0.022222222222222223
homogeneous__high,homogeneous,,high,unit,decomposed_cobb_douglas,30,0.48958333333333326,23.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777777,0.1333333333333333,0.0006944444444444438,0.005555555555555554,0.9182190271815409,0.0,0.0,0.0,0.4895833333333333,0.25,0.375,0.0,0.0
homogeneous__high,homogeneous,,high,unit,joint_linear,30,0.48958333333333326,23.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777777,0.1333333333333333,0.0006944444444444438,0.005555555555555556,0.9182190271815409,0.010270772794237501,628.5,656.65,0.4895833333333333,0.25,0.375,0.0,0.06111111111111111
homogeneous__high,homogeneous,,high,unit,joint_cobb_douglas,30,0.48958333333333326,23.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777777,0.1333333333333333,0.0006944444444444438,0.005555555555555554,0.919206999690132,0.005135238178574726,632.0,653.9499999999999,0.4895833333333333,0.25,0.375,0.0,0.016666666666666666
homogeneous__high,homogeneous,,high,unit,joint_ces,30,0.48958333333333326,23.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777777,0.1333333333333333,0.0006944444444444438,0.005555555555555554,0.9182190271815409,0.010452160311939294,631.0,648.1,0.4895833333333333,0.25,0.375,0.0,0.05
homogeneous__high,homogeneous,,high,unit,joint_leontief,30,0.48958333333333326,23.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777777,0.1333333333333333,0.0006944444444444438,0.005555555555555554,0.9182190271815409,0.009808449567559748,634.0,660.15,0.4895833333333333,0.25,0.375,0.0,0.05
homogeneous__moderate,homogeneous,,moderate,unit,equal,30,0.6958333333333333,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.000694444444444442,0.033333333333333215,0.0,0.002083333333333326,0.9365768454049126,0.0,0.0,0.0,0.6958333333333333,0.5,0.625,0.0,0.0
homogeneous__moderate,homogeneous,,moderate,unit,drf,30,0.6951388888888889,33.36666666666667,-0.000694444444444442,-0.033333333333333215,-0.002083333333333326,0.0,-0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.9357253563385259,0.0007579960412287426,0.0,0.0,0.6951388888888889,0.5,0.625,0.0,0.005555555555555556
homogeneous__moderate,homogeneous,,moderate,unit,decomposed_cobb_douglas,30,0.6958333333333333,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.000694444444444442,0.033333333333333215,0.0,0.002083333333333326,0.9365768454049126,0.0,0.0,0.0,0.6958333333333333,0.5,0.625,0.0,0.0
homogeneous__moderate,homogeneous,,moderate,unit,joint_linear,30,0.6958333333333333,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.000694444444444442,0.033333333333333215,0.0,0.002083333333333326,0.9365768454049126,0.005995026795130362,625.5,644.75,0.6958333333333333,0.5,0.625,0.0,0.022222222222222223
homogeneous__moderate,homogeneous,,moderate,unit,joint_cobb_douglas,30,0.6958333333333333,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.000694444444444442,0.033333333333333215,0.0,0.002083333333333326,0.9365768454049126,0.002960132334311713,630.0,649.65,0.6958333333333333,0.5,0.625,0.0,0.011111111111111112
homogeneous__moderate,homogeneous,,moderate,unit,joint_ces,30,0.6958333333333333,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.000694444444444442,0.033333333333333215,0.0,0.002083333333333326,0.9365768454049126,0.005954358229900736,632.5,655.65,0.6958333333333333,0.5,0.625,0.0,0.022222222222222223
homogeneous__moderate,homogeneous,,moderate,unit,joint_leontief,30,0.6958333333333333,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.000694444444444442,0.033333333333333215,0.0,0.002083333333333326,0.9365768454049126,0.005763469906010748,640.5,656.55,0.6958333333333333,0.5,0.625,0.0,0.022222222222222223
iid_uniform__high,iid_uniform,,high,unit,equal,30,0.5111111111111112,24.53333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.011111111111111105,-0.533333333333333,-0.024999999999999988,0.001388888888888884,0.9078381552555627,0.0,0.0,0.0,0.5111111111111111,0.25,0.36875000000000013,0.0,0.0
iid_uniform__high,iid_uniform,,high,unit,drf,30,0.5222222222222223,25.06666666666667,0.011111111111111105,0.533333333333333,-0.002083333333333335,0.025694444444444447,-0.10000000000000009,1.2333333333333334,0.0,0.0,0.0,0.0,0.9062742111131087,0.11060204859611353,0.0,0.0,0.5222222222222223,0.25,0.375,0.0,0.17777777777777778
iid_uniform__high,iid_uniform,,high,unit,decomposed_cobb_douglas,30,0.5340277777777779,25.63333333333334,0.022916666666666665,1.0999999999999999,0.009027777777777779,0.038194444444444434,0.43333333333333335,1.8333333333333328,0.011805555555555562,0.566666666666667,0.002777777777777779,0.02152777777777778,0.9122668118453028,0.044786621084934385,0.0,0.0,0.5340277777777778,0.25,0.375,0.0,0.1111111111111111
iid_uniform__high,iid_uniform,,high,unit,joint_linear,30,0.038194444444444434,1.8333333333333328,-0.4729166666666667,-22.700000000000003,-0.49027777777777776,-0.45694444444444443,-23.53333333333333,-21.933333333333334,-0.4840277777777777,-23.23333333333333,-0.5021006944444445,-0.4666666666666667,0.04632917862298737,0.9452745385112685,623.0,638.0,0.03819444444444445,0.0,0.0,0.8055555555555556,0.9777777777777777
iid_uniform__high,iid_uniform,,high,unit,joint_cobb_douglas,30,0.5333333333333333,25.6,0.022222222222222223,1.0666666666666667,0.00831597222222222,0.03682291666666658,0.39916666666666656,1.7674999999999959,0.011111111111111117,0.5333333333333337,0.0013888888888889024,0.02083333333333334,0.9122402302397739,0.04484483307352929,625.0,637.55,0.5333333333333333,0.25,0.375,0.0,0.11666666666666667
iid_uniform__high,iid_uniform,,high,unit,joint_ces,30,0.5395833333333333,25.9,0.02847222222222221,1.3666666666666663,0.009722222222222212,0.047222222222222214,0.4666666666666662,2.266666666666666,0.01736111111111111,0.8333333333333333,0.004166666666666668,0.03055555555555556,0.8981777656610778,0.08151888505270524,628.0,649.1,0.5395833333333333,0.25,0.375,0.0,0.21666666666666667
iid_uniform__high,iid_uniform,,high,unit,joint_leontief,30,0.5333333333333333,25.6,0.022222222222222216,1.0666666666666664,0.007638888888888882,0.0375,0.3666666666666663,1.7999999999999998,0.011111111111111117,0.5333333333333337,1.1009711660866142e-17,0.021527777777777774,0.922814546601927,0.07276278596382907,632.0,645.65,0.5333333333333333,0.25,0.375,0.0,0.14444444444444443
iid_uniform__moderate,iid_uniform,,moderate,unit,equal,30,0.71875,34.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.031249999999999997,-1.4999999999999998,-0.050017361111111124,-0.012499999999999985,0.9268933866298134,0.0,0.0,0.0,0.71875,0.375,0.5,0.0,0.0
iid_uniform__moderate,iid_uniform,,moderate,unit,drf,30,0.7499999999999998,35.999999999999986,0.031249999999999997,1.4999999999999998,0.01388888888888888,0.049305555555555554,0.6666666666666662,2.3666666666666667,0.0,0.0,0.0,0.0,0.9357585650599981,0.10431450671003607,0.0,0.0,0.75,0.375,0.5,0.0,0.14444444444444443
iid_uniform__moderate,iid_uniform,,moderate,unit,decomposed_cobb_douglas,30,0.7555555555555556,36.26666666666667,0.03680555555555555,1.7666666666666664,0.016666666666666694,0.05694444444444444,0.8000000000000014,2.7333333333333334,0.005555555555555562,0.26666666666666694,-0.009027777777777768,0.01805555555555555,0.9444261380985075,0.03944911147916726,0.0,0.0,0.7555555555555555,0.375,0.5,0.0,0.1111111111111111
iid_uniform__moderate,iid_uniform,,moderate,unit,joint_linear,30,0.10972222222222223,5.2666666666666675,-0.6090277777777777,-29.23333333333333,-0.6319444444444444,-0.5847222222222223,-30.333333333333332,-28.06666666666667,-0.6402777777777777,-30.73333333333333,-0.6625,-0.6208159722222222,0.0938974195923113,0.7424698676522017,624.0,654.55,0.10972222222222222,0.0,0.0,0.4222222222222222,1.0
iid_uniform__moderate,iid_uniform,,moderate,unit,joint_cobb_douglas,30,0.7555555555555556,36.26666666666667,0.03680555555555555,1.7666666666666664,0.017361111111111122,0.056944444444444436,0.8333333333333339,2.733333333333333,0.005555555555555562,0.26666666666666694,-0.008333333333333326,0.017378472222222146,0.9444439634104504,0.039559478434539296,626.0,644.55,0.7555555555555555,0.375,0.5,0.0,0.1111111111111111
iid_uniform__moderate,iid_uniform,,moderate,unit,joint_ces,30,0.7555555555555556,36.26666666666667,0.03680555555555554,1.7666666666666662,0.02291666666666665,0.051388888888888866,1.0999999999999992,2.4666666666666655,0.0055555555555555506,0.26666666666666644,-0.006250000000000004,0.018055555555555537,0.9302904991353891,0.07262615985567433,630.5,646.2,0.7555555555555555,0.375,0.625,0.0,0.11666666666666667
iid_uniform__moderate,iid_uniform,,moderate,unit,joint_leontief,30,0.7493055555555556,35.96666666666667,0.030555555555555558,1.4666666666666668,0.013888888888888902,0.047916666666666656,0.6666666666666673,2.2999999999999994,-0.0006944444444444383,-0.033333333333333034,-0.014583333333333337,0.011805555555555559,0.940021933584179,0.06833843304366516,633.5,654.55,0.7493055555555556,0.375,0.5,0.0,0.13333333333333333
