cell,delta,contention,seed,arm,policy_kind,declaration_source,solver_status,feasible,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,best_subset_completion_mean,best_subset_tasks_per_run,frac_zero_qo,frac_zero_bs,capacity_utilization,unused_installed_total,capacity_violation,bound_violation,alloc_latency_ms
delta0.75__moderate,0.75,moderate,713663764,equal,equal,,equal,True,False,0.4166666666666667,20.0,0.4583333333333333,22.0,0.0,0.0,0.8861985472154964,141,0,0,0
delta0.75__moderate,0.75,moderate,756150979,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5625,27.0,0.625,30.0,0.0,0.0,0.9059024807527801,108,0,0,636
delta0.75__moderate,0.75,moderate,756150979,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9067579127459366,107,0,0,636
delta0.75__moderate,0.75,moderate,756150979,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.625,30.0,0.6458333333333334,31.0,0.0,0.0,0.9289991445680068,81,0,0,632
delta0.75__moderate,0.75,moderate,756150979,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.6041666666666666,29.0,0.625,30.0,0.0,0.0,0.8956372968349017,120,0,0,637
delta0.75__moderate,0.75,moderate,756150979,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9016253207869974,84,0,0,0
delta0.75__moderate,0.75,moderate,756150979,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8922155688622755,105,0,0,0
delta0.75__moderate,0.75,moderate,756150979,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.8058169375534645,135,0,0,0
delta0.75__moderate,0.75,moderate,756150979,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.7844311377245509,128,0,0,0
delta0.75__moderate,0.75,moderate,756150979,equal,equal,,equal,True,False,0.4583333333333333,22.0,0.5208333333333334,25.0,0.0,0.0,0.7331052181351583,312,0,0,0
delta0.75__moderate,0.75,moderate,759787730,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.8125,39.0,0.8333333333333334,40.0,0.0,0.0,0.9424007744433688,117,0,0,617
delta0.75__moderate,0.75,moderate,759787730,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.75,36.0,0.7916666666666666,38.0,0.0,0.0,0.8547918683446273,297,0,0,627
delta0.75__moderate,0.75,moderate,759787730,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.0,0.0,0.8465634075508228,313,0,0,630
delta0.75__moderate,0.75,moderate,759787730,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.6940948693126815,632,0,0,637
delta0.75__moderate,0.75,moderate,759787730,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.8333333333333334,40.0,0.8333333333333334,40.0,0.0,0.0,0.9138431752178122,84,0,0,0
delta0.75__moderate,0.75,moderate,759787730,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.7541142303969022,214,0,0,0
delta0.75__moderate,0.75,moderate,759787730,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.7516940948693127,201,0,0,0
delta0.75__moderate,0.75,moderate,759787730,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.6544046466602129,655,0,0,0
delta0.75__moderate,0.75,moderate,759787730,equal,equal,,equal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.7429816069699903,531,0,0,0
delta0.75__moderate,0.75,moderate,779334002,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.6298701298701299,727,0,0,620
delta0.75__moderate,0.75,moderate,779334002,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.6329004329004329,778,0,0,639
delta0.75__moderate,0.75,moderate,779334002,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.6229437229437229,761,0,0,629
delta0.75__moderate,0.75,moderate,779334002,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.6233766233766234,866,0,0,627
delta0.75__moderate,0.75,moderate,779334002,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.3958333333333333,19.0,0.3958333333333333,19.0,0.0,0.0,0.47965367965367967,97,0,0,0
delta0.75__moderate,0.75,moderate,779334002,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.3958333333333333,19.0,0.3958333333333333,19.0,0.0,0.0,0.5203463203463203,143,0,0,0
delta0.75__moderate,0.75,moderate,779334002,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.375,18.0,0.3958333333333333,19.0,0.0,0.0,0.5073593073593073,128,0,0,0
delta0.75__moderate,0.75,moderate,779334002,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.375,18.0,0.375,18.0,0.0,0.0,0.5428571428571428,994,0,0,0
delta0.75__moderate,0.75,moderate,779334002,equal,equal,,equal,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.5744588744588744,983,0,0,0
delta0.75__moderate,0.75,moderate,786766500,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.6458333333333334,31.0,0.6875,33.0,0.0,0.0,0.9006289308176101,155,0,0,614
delta0.75__moderate,0.75,moderate,786766500,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.6041666666666666,29.0,0.625,30.0,0.0,0.0,0.9044025157232705,152,0,0,621
delta0.75__moderate,0.75,moderate,786766500,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.6041666666666666,29.0,0.625,30.0,0.0,0.0,0.8937106918238994,167,0,0,632
delta0.75__moderate,0.75,moderate,786766500,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.7849056603773585,341,0,0,632
delta0.75__moderate,0.75,moderate,786766500,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.625,30.0,0.6458333333333334,31.0,0.0,0.0,0.8880503144654088,121,0,0,0
delta0.75__moderate,0.75,moderate,786766500,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.9207547169811321,115,0,0,0
delta0.75__moderate,0.75,moderate,786766500,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8905660377358491,149,0,0,0
delta0.75__moderate,0.75,moderate,786766500,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.7817610062893082,325,0,0,0
delta0.75__moderate,0.75,moderate,786766500,equal,equal,,equal,True,False,0.5416666666666666,26.0,0.5833333333333334,28.0,0.0,0.0,0.7528301886792453,393,0,0,0
delta0.75__moderate,0.75,moderate,891045433,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.8922734026745914,130,0,0,654
delta0.75__moderate,0.75,moderate,891045433,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.75,36.0,0.7708333333333334,37.0,0.0,0.0,0.8945022288261516,137,0,0,638
delta0.75__moderate,0.75,moderate,891045433,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7291666666666666,35.0,0.7708333333333334,37.0,0.0,0.0,0.8766716196136701,163,0,0,633
delta0.75__moderate,0.75,moderate,891045433,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5625,27.0,0.6041666666666666,29.0,0.0,0.0,0.7392273402674592,350,0,0,652
delta0.75__moderate,0.75,moderate,891045433,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5833333333333334,28.0,0.6666666666666666,32.0,0.0,0.0,0.7771173848439822,154,0,0,0
delta0.75__moderate,0.75,moderate,891045433,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8469539375928677,141,0,0,0
delta0.75__moderate,0.75,moderate,891045433,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.7291666666666666,35.0,0.0,0.0,0.8395245170876672,162,0,0,0
delta0.75__moderate,0.75,moderate,891045433,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5833333333333334,28.0,0.625,30.0,0.0,0.0,0.7890044576523031,252,0,0,0
delta0.75__moderate,0.75,moderate,891045433,equal,equal,,equal,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.8729569093610698,171,0,0,0
delta0.75__moderate,0.75,moderate,898744256,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.9375,45.0,0.9375,45.0,0.0,0.0,0.9421487603305785,88,0,0,621
delta0.75__moderate,0.75,moderate,898744256,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.8958333333333334,43.0,0.9166666666666666,44.0,0.0,0.0,0.8884297520661157,176,0,0,639
delta0.75__moderate,0.75,moderate,898744256,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.875,42.0,0.8958333333333334,43.0,0.0,0.0,0.8730814639905549,204,0,0,616
delta0.75__moderate,0.75,moderate,898744256,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.8541666666666666,41.0,0.8541666666666666,41.0,0.0,0.0,0.8577331759149941,235,0,0,639
delta0.75__moderate,0.75,moderate,898744256,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7916666666666666,38.0,0.8333333333333334,40.0,0.0,0.0,0.8778040141676505,86,0,0,0
delta0.75__moderate,0.75,moderate,898744256,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.8541666666666666,41.0,0.875,42.0,0.0,0.0,0.8955135773317592,83,0,0,0
delta0.75__moderate,0.75,moderate,898744256,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.8541666666666666,41.0,0.8541666666666666,41.0,0.0,0.0,0.885478158205431,96,0,0,0
delta0.75__moderate,0.75,moderate,898744256,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.8417945690672963,188,0,0,0
delta0.75__moderate,0.75,moderate,898744256,equal,equal,,equal,True,False,0.8541666666666666,41.0,0.8541666666666666,41.0,0.0,0.0,0.8577331759149941,241,0,0,0
delta0.75__moderate,0.75,moderate,921012401,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8251578436134046,338,0,0,625
delta0.75__moderate,0.75,moderate,921012401,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.7712481787275376,416,0,0,630
delta0.75__moderate,0.75,moderate,921012401,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.7858183584264206,389,0,0,625
delta0.75__moderate,0.75,moderate,921012401,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.3958333333333333,19.0,0.3958333333333333,19.0,0.0,0.0,0.6245750364254492,771,0,0,544
delta0.75__moderate,0.75,moderate,921012401,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.7027683341427877,214,0,0,0
delta0.75__moderate,0.75,moderate,921012401,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.4375,21.0,0.4583333333333333,22.0,0.0,0.0,0.6095191840699369,191,0,0,0
delta0.75__moderate,0.75,moderate,921012401,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.644487615347256,176,0,0,0
delta0.75__moderate,0.75,moderate,921012401,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.375,18.0,0.375,18.0,0.0,0.0,0.6012627489072365,763,0,0,0
delta0.75__moderate,0.75,moderate,921012401,equal,equal,,equal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.7484215638659544,518,0,0,0
delta0.75__moderate,0.75,moderate,928131396,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.975922131147541,37,0,0,630
delta0.75__moderate,0.75,moderate,928131396,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.9492827868852459,97,0,0,659
delta0.75__moderate,0.75,moderate,928131396,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.6041666666666666,29.0,0.625,30.0,0.0,0.0,0.8954918032786885,203,0,0,648
delta0.75__moderate,0.75,moderate,928131396,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.7766393442622951,435,0,0,632
delta0.75__moderate,0.75,moderate,928131396,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6458333333333334,31.0,0.6666666666666666,32.0,0.0,0.0,0.8734631147540983,74,0,0,0
delta0.75__moderate,0.75,moderate,928131396,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6458333333333334,31.0,0.6875,33.0,0.0,0.0,0.9405737704918032,94,0,0,0
delta0.75__moderate,0.75,moderate,928131396,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.0,0.0,0.8831967213114754,192,0,0,0
delta0.75__moderate,0.75,moderate,928131396,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.7832991803278688,392,0,0,0
delta0.75__moderate,0.75,moderate,928131396,equal,equal,,equal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8683401639344263,257,0,0,0
delta0.75__moderate,0.75,moderate,986685360,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9174193548387096,127,0,0,667
delta0.75__moderate,0.75,moderate,986685360,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8883870967741936,169,0,0,643
delta0.75__moderate,0.75,moderate,986685360,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.6875,33.0,0.7083333333333334,34.0,0.0,0.0,0.8754838709677419,191,0,0,632
delta0.75__moderate,0.75,moderate,986685360,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.6683870967741935,513,0,0,622
delta0.75__moderate,0.75,moderate,986685360,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.7832258064516129,195,0,0,0
delta0.75__moderate,0.75,moderate,986685360,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.824516129032258,242,0,0,0
delta0.75__moderate,0.75,moderate,986685360,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6458333333333334,31.0,0.6666666666666666,32.0,0.0,0.0,0.7941935483870968,224,0,0,0
delta0.75__moderate,0.75,moderate,986685360,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.6741935483870968,450,0,0,0
delta0.75__moderate,0.75,moderate,986685360,equal,equal,,equal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.6838709677419355,490,0,0,0
delta0.75__moderate,0.75,moderate,1040871164,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.8333333333333334,40.0,0.8333333333333334,40.0,0.0,0.0,0.928923988153998,137,0,0,607
delta0.75__moderate,0.75,moderate,1040871164,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.0,0.0,0.9111549851924975,175,0,0,630
delta0.75__moderate,0.75,moderate,1040871164,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.926949654491609,144,0,0,627
delta0.75__moderate,0.75,moderate,1040871164,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.7581441263573544,487,0,0,628
delta0.75__moderate,0.75,moderate,1040871164,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.8914116485686081,130,0,0,0
delta0.75__moderate,0.75,moderate,1040871164,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.930898321816387,71,0,0,0
delta0.75__moderate,0.75,moderate,1040871164,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7708333333333334,37.0,0.7916666666666666,38.0,0.0,0.0,0.914116485686081,111,0,0,0
delta0.75__moderate,0.75,moderate,1040871164,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.7275419545903258,456,0,0,0
delta0.75__moderate,0.75,moderate,1040871164,equal,equal,,equal,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.8336623889437315,337,0,0,0
delta0.75__moderate,0.75,moderate,1109034924,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.7791469194312797,397,0,0,636
delta0.75__moderate,0.75,moderate,1109034924,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.7345971563981043,480,0,0,624
delta0.75__moderate,0.75,moderate,1109034924,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.7454976303317535,453,0,0,624
delta0.75__moderate,0.75,moderate,1109034924,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.6853080568720379,661,0,0,618
delta0.75__moderate,0.75,moderate,1109034924,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.5909952606635072,144,0,0,0
delta0.75__moderate,0.75,moderate,1109034924,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.4375,21.0,0.5,24.0,0.0,0.0,0.5540284360189573,155,0,0,0
delta0.75__moderate,0.75,moderate,1109034924,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.4375,21.0,0.5,24.0,0.0,0.0,0.5516587677725119,119,0,0,0
delta0.75__moderate,0.75,moderate,1109034924,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.6563981042654028,646,0,0,0
delta0.75__moderate,0.75,moderate,1109034924,equal,equal,,equal,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.666824644549763,703,0,0,0
delta0.75__moderate,0.75,moderate,1154819737,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.8757097791798107,191,0,0,637
delta0.75__moderate,0.75,moderate,1154819737,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.9192429022082019,124,0,0,652
delta0.75__moderate,0.75,moderate,1154819737,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.625,30.0,0.6458333333333334,31.0,0.0,0.0,0.9173501577287066,126,0,0,659
delta0.75__moderate,0.75,moderate,1154819737,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.7192429022082019,445,0,0,649
delta0.75__moderate,0.75,moderate,1154819737,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6458333333333334,31.0,0.6666666666666666,32.0,0.0,0.0,0.8832807570977917,142,0,0,0
delta0.75__moderate,0.75,moderate,1154819737,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8517350157728707,177,0,0,0
delta0.75__moderate,0.75,moderate,1154819737,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8372239747634069,188,0,0,0
delta0.75__moderate,0.75,moderate,1154819737,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.6429022082018927,475,0,0,0
delta0.75__moderate,0.75,moderate,1154819737,equal,equal,,equal,True,False,0.4583333333333333,22.0,0.4791666666666667,23.0,0.0,0.0,0.6208201892744479,601,0,0,0
delta0.75__moderate,0.75,moderate,1158762883,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.944233206590621,86,0,0,669
delta0.75__moderate,0.75,moderate,1158762883,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.944233206590621,87,0,0,710
delta0.75__moderate,0.75,moderate,1158762883,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.9366286438529785,98,0,0,706
delta0.75__moderate,0.75,moderate,1158762883,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.3333333333333333,16.0,0.3333333333333333,16.0,0.0,0.0,0.5373891001267427,729,0,0,728
delta0.75__moderate,0.75,moderate,1158762883,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9233206590621039,89,0,0,0
delta0.75__moderate,0.75,moderate,1158762883,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9283903675538656,91,0,0,0
delta0.75__moderate,0.75,moderate,1158762883,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9397972116603295,76,0,0,0
delta0.75__moderate,0.75,moderate,1158762883,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.3333333333333333,16.0,0.3333333333333333,16.0,0.0,0.0,0.5228136882129277,616,0,0,0
delta0.75__moderate,0.75,moderate,1158762883,equal,equal,,equal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8662864385297845,211,0,0,0
delta0.75__moderate,0.75,moderate,1164103101,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.8333333333333334,40.0,0.8333333333333334,40.0,0.0,0.0,0.8946295037389531,151,0,0,655
delta0.75__moderate,0.75,moderate,1164103101,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8130523453433038,265,0,0,627
delta0.75__moderate,0.75,moderate,1164103101,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.8484024473147519,216,0,0,637
delta0.75__moderate,0.75,moderate,1164103101,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.6875,33.0,0.7083333333333334,34.0,0.0,0.0,0.7681849082256968,340,0,0,701
delta0.75__moderate,0.75,moderate,1164103101,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8783140720598233,59,0,0,0
delta0.75__moderate,0.75,moderate,1164103101,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6666666666666666,32.0,0.7083333333333334,34.0,0.0,0.0,0.769544527532291,225,0,0,0
delta0.75__moderate,0.75,moderate,1164103101,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8246091094493542,149,0,0,0
delta0.75__moderate,0.75,moderate,1164103101,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.625,30.0,0.6458333333333334,31.0,0.0,0.0,0.7743031951053705,258,0,0,0
delta0.75__moderate,0.75,moderate,1164103101,equal,equal,,equal,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.7185588035350102,414,0,0,0
delta0.75__moderate,0.75,moderate,1175015440,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.875,42.0,0.875,42.0,0.0,0.0,0.9077265147304058,159,0,0,621
delta0.75__moderate,0.75,moderate,1175015440,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.8541666666666666,41.0,0.8541666666666666,41.0,0.0,0.0,0.8638132295719845,241,0,0,619
delta0.75__moderate,0.75,moderate,1175015440,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.8333333333333334,40.0,0.8333333333333334,40.0,0.0,0.0,0.8721511951083936,226,0,0,626
delta0.75__moderate,0.75,moderate,1175015440,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.8210116731517509,321,0,0,623
delta0.75__moderate,0.75,moderate,1175015440,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.8333333333333334,40.0,0.8333333333333334,40.0,0.0,0.0,0.8532518065591995,113,0,0,0
delta0.75__moderate,0.75,moderate,1175015440,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.802668148971651,286,0,0,0
delta0.75__moderate,0.75,moderate,1175015440,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7708333333333334,37.0,0.8125,39.0,0.0,0.0,0.8043357420789328,278,0,0,0
delta0.75__moderate,0.75,moderate,1175015440,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8332406892718177,260,0,0,0
delta0.75__moderate,0.75,moderate,1175015440,equal,equal,,equal,True,False,0.7291666666666666,35.0,0.7708333333333334,37.0,0.0,0.0,0.7570872707059477,437,0,0,0
