mode,seed,policy,epoch,n_active,churn_units,churn_frac,binding_commitments,commitment_infeasible,capacity_violation,mean_completion,mean_quality
full,3443763727,leases_shortfall,42,7,17,0.015412511332728921,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,43,7,0,0.0,3,0,0,0.0,0.0
full,3443763727,leases_shortfall,44,7,0,0.0,3,0,0,0.0,0.0
full,3443763727,leases_shortfall,45,7,19,0.017225747960108794,1,0,0,0.0,0.0
full,3443763727,leases_shortfall,46,7,0,0.0,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,47,7,0,0.0,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,48,7,318,0.2883046237533998,0,0,0,0.028571428571428574,0.018250919017815333
full,3443763727,leases_shortfall,49,7,0,0.0,1,0,0,0.028571428571428574,0.018250919017815333
full,3443763727,leases_shortfall,50,7,133,0.12058023572076156,0,0,0,0.028571428571428574,0.018250919017815333
full,3443763727,leases_shortfall,51,7,0,0.0,4,0,0,0.028571428571428574,0.018250919017815333
full,3443763727,leases_shortfall,52,7,0,0.0,4,0,0,0.028571428571428574,0.018250919017815333
full,3443763727,leases_shortfall,53,6,290,0.2629193109700816,0,0,0,0.0,0.0
full,3443763727,leases_shortfall,54,6,0,0.0,0,0,0,0.0,0.0
full,3443763727,leases_shortfall,55,5,326,0.2955575702629193,0,0,0,0.0,0.0
full,3443763727,leases_shortfall,56,4,240,0.21758839528558477,0,0,0,0.0,0.0
full,3443763727,leases_shortfall,57,4,0,0.0,1,0,0,0.0,0.0
full,3443763727,leases_shortfall,58,4,0,0.0,1,0,0,0.0,0.0
full,3443763727,leases_shortfall,59,4,9,0.008159564823209429,0,0,0,0.0,0.0
full,3443763727,leases_shortfall,60,4,471,0.29904761904761906,0,0,0,0.0,0.0
full,3443763727,leases_shortfall,61,4,0,0.0,1,0,0,0.0,0.0
full,3443763727,leases_shortfall,62,4,0,0.0,1,0,0,0.0,0.0
full,3443763727,leases_shortfall,63,4,0,0.0,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,64,4,0,0.0,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,65,4,0,0.0,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,66,4,0,0.0,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,67,4,15,0.009523809523809525,0,0,0,0.0,0.0
full,3443763727,leases_shortfall,68,4,0,0.0,1,0,0,0.0,0.0
full,3443763727,leases_shortfall,69,4,43,0.027301587301587302,1,0,0,0.0,0.0
full,3443763727,leases_shortfall,70,4,0,0.0,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,71,4,0,0.0,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,72,4,0,0.0,2,0,0,0.0,0.0
full,3443763727,leases_shortfall,73,4,0,0.0,3,0,0,0.0,0.0
full,3443763727,leases_shortfall,74,4,0,0.0,3,0,0,0.0,0.0
full,3443763727,leases_shortfall,75,4,0,0.0,3,0,0,0.0,0.0
full,3443763727,leases_shortfall,76,4,0,0.0,3,0,0,0.0,0.0
full,3443763727,leases_shortfall,77,4,0,0.0,3,0,0,0.0,0.0
full,3443763727,leases_shortfall,78,4,0,0.0,4,0,0,0.0,0.0
full,3443763727,leases_shortfall,79,4,0,0.0,3,0,0,0.0,0.0
full,3443763727,leases_shortfall,80,4,0,0.0,4,0,0,0.0,0.0
full,3443763727,leases_shortfall,81,4,0,0.0,4,0,0,0.0,0.0
full,3443763727,leases_shortfall,82,4,0,0.0,3,0,0,0.0,0.0
full,3443763727,leases_shortfall,83,4,0,0.0,4,0,0,0.0,0.0
full,3443763727,leases_shortfall,84,3,476,0.3022222222222222,0,0,0,0.3333333333333333,0.3312982523165733
full,3443763727,leases_shortfall,85,3,0,0.0,0,0,0,0.3333333333333333,0.3312982523165733
full,3443763727,leases_shortfall,86,3,1,0.0006349206349206349,0,0,0,0.3333333333333333,0.3312982523165733
full,3443763727,leases_shortfall,87,3,1,0.0006349206349206349,0,0,0,0.3333333333333333,0.3312982523165733
full,3443763727,leases_shortfall,88,3,0,0.0,0,0,0,0.3333333333333333,0.3312982523165733
full,3443763727,leases_shortfall,89,3,0,0.0,0,0,0,0.3333333333333333,0.3312982523165733
full,3443763727,leases_shortfall,90,3,42,0.02666666666666667,0,0,0,0.26666666666666666,0.26463158564990663
full,3443763727,leases_shortfall,91,3,0,0.0,1,0,0,0.26666666666666666,0.26463158564990663
full,3443763727,leases_shortfall,92,2,445,0.28253968253968254,0,0,0,1.0,0.9923981791914824
full,3443763727,leases_shortfall,93,2,156,0.09904761904761905,0,0,0,1.0,0.9923981791914824
full,3443763727,leases_shortfall,94,2,0,0.0,1,0,0,1.0,0.9923981791914824
full,3443763727,leases_shortfall,95,2,0,0.0,1,0,0,1.0,0.9923981791914824
full,3443763727,leases_shortfall,96,2,58,0.036825396825396824,0,0,0,1.0,0.9923981791914824
full,3443763727,leases_shortfall,97,2,0,0.0,1,0,0,1.0,0.9923981791914824
full,3443763727,leases_shortfall,98,2,0,0.0,1,0,0,1.0,0.9923981791914824
full,3443763727,leases_shortfall,99,2,0,0.0,1,0,0,1.0,0.9923981791914824
full,1732094786,reoptimize,0,5,1568,0.9955555555555555,0,0,0,0.0,0.0
full,1732094786,reoptimize,1,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,2,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,3,4,1052,0.6679365079365079,0,0,0,0.0,0.0
full,1732094786,reoptimize,4,4,539,0.3422222222222222,0,0,0,0.0,0.0
full,1732094786,reoptimize,5,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,6,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,7,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,8,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,9,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,10,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,11,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,12,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,13,4,1520,0.9650793650793651,0,0,0,0.0,0.0
full,1732094786,reoptimize,14,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,15,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,16,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,17,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,18,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,19,5,545,0.346031746031746,0,0,0,0.0,0.0
full,1732094786,reoptimize,20,6,669,0.4247619047619048,0,0,0,0.0,0.0
full,1732094786,reoptimize,21,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,22,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,23,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,24,5,426,0.2704761904761905,0,0,0,0.0,0.0
full,1732094786,reoptimize,25,4,273,0.17333333333333334,0,0,0,0.0,0.0
full,1732094786,reoptimize,26,4,787,0.4996825396825397,0,0,0,0.0,0.0
full,1732094786,reoptimize,27,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,28,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,29,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,30,4,471,0.4270172257479601,0,0,0,0.0,0.0
full,1732094786,reoptimize,31,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,32,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,33,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,34,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,35,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,36,4,626,0.5675430643699003,0,0,0,0.0,0.0
full,1732094786,reoptimize,37,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,38,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,39,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,40,5,602,0.5457842248413418,0,0,0,0.0,0.0
full,1732094786,reoptimize,41,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,42,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,43,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,44,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,45,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,46,5,11,0.009972801450589302,0,0,0,0.0,0.0
full,1732094786,reoptimize,47,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,48,6,479,0.4342701722574796,0,0,0,0.0,0.0
full,1732094786,reoptimize,49,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,50,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,51,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,52,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,53,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,54,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,55,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,56,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,57,7,255,0.23118766999093382,0,0,0,0.0,0.0
full,1732094786,reoptimize,58,7,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,59,7,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,60,7,472,0.29968253968253966,0,0,0,0.0,0.0
full,1732094786,reoptimize,61,7,96,0.06095238095238095,0,0,0,0.0,0.0
full,1732094786,reoptimize,62,7,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,63,6,234,0.14857142857142858,0,0,0,0.0,0.0
full,1732094786,reoptimize,64,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,65,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,66,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,67,6,615,0.3904761904761905,0,0,0,0.0,0.0
full,1732094786,reoptimize,68,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,69,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,70,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,71,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,72,5,276,0.17523809523809525,0,0,0,0.0,0.0
full,1732094786,reoptimize,73,5,828,0.5257142857142857,0,0,0,0.04,0.04
full,1732094786,reoptimize,74,5,0,0.0,0,0,0,0.04,0.04
full,1732094786,reoptimize,75,5,0,0.0,0,0,0,0.04,0.04
full,1732094786,reoptimize,76,5,282,0.17904761904761904,0,0,0,0.0,0.0
full,1732094786,reoptimize,77,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,78,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,79,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,80,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,81,5,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,82,4,558,0.35428571428571426,0,0,0,0.0,0.0
full,1732094786,reoptimize,83,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,reoptimize,84,4,1406,0.8926984126984127,0,0,0,0.0,0.0
full,1732094786,reoptimize,85,4,1297,0.8234920634920635,0,0,0,0.05,0.05
full,1732094786,reoptimize,86,4,0,0.0,0,0,0,0.05,0.05
full,1732094786,reoptimize,87,4,0,0.0,0,0,0,0.05,0.05
full,1732094786,reoptimize,88,4,0,0.0,0,0,0,0.05,0.05
full,1732094786,reoptimize,89,4,0,0.0,0,0,0,0.05,0.05
full,1732094786,reoptimize,90,4,0,0.0,0,0,0,0.05,0.05
full,1732094786,reoptimize,91,4,0,0.0,0,0,0,0.05,0.05
full,1732094786,reoptimize,92,4,0,0.0,0,0,0,0.05,0.05
full,1732094786,reoptimize,93,4,0,0.0,0,0,0,0.05,0.05
full,1732094786,reoptimize,94,3,389,0.24698412698412697,0,0,0,0.4666666666666666,0.4636323139415068
full,1732094786,reoptimize,95,3,0,0.0,0,0,0,0.4666666666666666,0.4636323139415068
full,1732094786,reoptimize,96,3,0,0.0,0,0,0,0.4666666666666666,0.4636323139415068
full,1732094786,reoptimize,97,3,0,0.0,0,0,0,0.4666666666666666,0.4636323139415068
full,1732094786,reoptimize,98,3,0,0.0,0,0,0,0.4666666666666666,0.4636323139415068
full,1732094786,reoptimize,99,2,424,0.2692063492063492,0,0,0,1.0,0.9879396672043141
full,1732094786,permanent_floors,0,5,1568,0.9955555555555555,0,0,0,0.0,0.0
full,1732094786,permanent_floors,1,5,0,0.0,5,0,0,0.0,0.0
full,1732094786,permanent_floors,2,5,0,0.0,5,0,0,0.0,0.0
full,1732094786,permanent_floors,3,4,1052,0.6679365079365079,0,0,0,0.0,0.0
full,1732094786,permanent_floors,4,4,538,0.3415873015873016,0,0,0,0.0,0.0
full,1732094786,permanent_floors,5,4,2,0.0012698412698412698,1,0,0,0.0,0.0
full,1732094786,permanent_floors,6,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,7,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,8,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,9,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,10,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,11,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,12,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,13,4,1526,0.9688888888888889,0,0,0,0.0,0.0
full,1732094786,permanent_floors,14,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,15,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,16,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,17,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,18,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,19,5,334,0.21206349206349207,0,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,20,5,1,0.0006349206349206349,1,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,21,5,0,0.0,1,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,22,5,0,0.0,1,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,23,5,0,0.0,1,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,24,5,257,0.16317460317460317,0,0,0,0.0,0.0
full,1732094786,permanent_floors,25,4,81,0.05142857142857143,1,0,0,0.0,0.0
full,1732094786,permanent_floors,26,4,736,0.46730158730158733,0,0,0,0.0,0.0
full,1732094786,permanent_floors,27,4,1,0.0006349206349206349,1,0,0,0.0,0.0
full,1732094786,permanent_floors,28,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,29,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,30,4,472,0.42792384406165007,0,1,0,0.0,0.0
full,1732094786,permanent_floors,31,4,0,0.0,0,1,0,0.0,0.0
full,1732094786,permanent_floors,32,4,0,0.0,0,1,0,0.0,0.0
full,1732094786,permanent_floors,33,4,0,0.0,0,1,0,0.0,0.0
full,1732094786,permanent_floors,34,4,0,0.0,0,1,0,0.0,0.0
full,1732094786,permanent_floors,35,4,0,0.0,0,1,0,0.0,0.0
full,1732094786,permanent_floors,36,4,626,0.5675430643699003,0,1,0,0.0,0.0
full,1732094786,permanent_floors,37,4,0,0.0,1,1,0,0.0,0.0
full,1732094786,permanent_floors,38,4,0,0.0,1,1,0,0.0,0.0
full,1732094786,permanent_floors,39,4,0,0.0,1,1,0,0.0,0.0
full,1732094786,permanent_floors,40,4,0,0.0,1,1,0,0.0,0.0
full,1732094786,permanent_floors,41,4,0,0.0,1,1,0,0.0,0.0
full,1732094786,permanent_floors,42,4,0,0.0,1,1,0,0.0,0.0
full,1732094786,permanent_floors,43,4,0,0.0,1,1,0,0.0,0.0
full,1732094786,permanent_floors,44,4,0,0.0,1,1,0,0.0,0.0
full,1732094786,permanent_floors,45,4,0,0.0,1,1,0,0.0,0.0
full,1732094786,permanent_floors,46,5,848,0.7688123300090662,0,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,47,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,48,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,49,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,50,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,51,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,52,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,53,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,54,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,55,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,56,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,57,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,58,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,59,5,0,0.0,2,0,0,0.24000000000000005,0.22600655636004072
full,1732094786,permanent_floors,60,7,1204,0.7644444444444445,0,0,0,0.0,0.0
full,1732094786,permanent_floors,61,7,1,0.0006349206349206349,0,0,0,0.0,0.0
full,1732094786,permanent_floors,62,7,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,63,6,197,0.12507936507936507,0,0,0,0.0,0.0
full,1732094786,permanent_floors,64,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,permanent_floors,65,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,permanent_floors,66,6,0,0.0,0,0,0,0.0,0.0
full,1732094786,permanent_floors,67,6,541,0.3434920634920635,0,0,0,0.03333333333333333,0.029812627042983656
full,1732094786,permanent_floors,68,6,0,0.0,1,0,0,0.03333333333333333,0.029812627042983656
full,1732094786,permanent_floors,69,6,0,0.0,1,0,0,0.03333333333333333,0.029812627042983656
full,1732094786,permanent_floors,70,6,0,0.0,1,0,0,0.03333333333333333,0.029812627042983656
full,1732094786,permanent_floors,71,6,0,0.0,1,0,0,0.03333333333333333,0.029812627042983656
full,1732094786,permanent_floors,72,5,374,0.23746031746031745,0,0,0,0.08,0.06999517955151616
full,1732094786,permanent_floors,73,5,785,0.4984126984126984,0,0,0,0.12,0.11923307146951534
full,1732094786,permanent_floors,74,5,0,0.0,1,0,0,0.12,0.11923307146951534
full,1732094786,permanent_floors,75,5,0,0.0,1,0,0,0.12,0.11923307146951534
full,1732094786,permanent_floors,76,5,190,0.12063492063492064,0,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,77,5,0,0.0,1,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,78,5,0,0.0,1,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,79,5,0,0.0,1,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,80,5,0,0.0,1,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,81,5,0,0.0,1,0,0,0.08,0.07934646914251922
full,1732094786,permanent_floors,82,4,543,0.34476190476190477,0,0,0,0.0,0.0
full,1732094786,permanent_floors,83,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,permanent_floors,84,4,530,0.33650793650793653,0,0,0,0.0,0.0
full,1732094786,permanent_floors,85,4,42,0.02666666666666667,0,0,0,0.0,0.0
full,1732094786,permanent_floors,86,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,87,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,88,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,89,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,90,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,91,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,92,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,93,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,permanent_floors,94,3,556,0.353015873015873,0,0,0,0.3333333333333333,0.32860756372463906
full,1732094786,permanent_floors,95,3,0,0.0,0,0,0,0.3333333333333333,0.32860756372463906
full,1732094786,permanent_floors,96,3,0,0.0,0,0,0,0.3333333333333333,0.32860756372463906
full,1732094786,permanent_floors,97,3,0,0.0,0,0,0,0.3333333333333333,0.32860756372463906
full,1732094786,permanent_floors,98,3,0,0.0,0,0,0,0.3333333333333333,0.32860756372463906
full,1732094786,permanent_floors,99,2,446,0.2831746031746032,0,0,0,1.0,0.9879396672043141
full,1732094786,leases,0,5,1568,0.9955555555555555,0,0,0,0.0,0.0
full,1732094786,leases,1,5,0,0.0,5,0,0,0.0,0.0
full,1732094786,leases,2,5,0,0.0,5,0,0,0.0,0.0
full,1732094786,leases,3,4,1052,0.6679365079365079,0,0,0,0.0,0.0
full,1732094786,leases,4,4,538,0.3415873015873016,0,0,0,0.0,0.0
full,1732094786,leases,5,4,2,0.0012698412698412698,1,0,0,0.0,0.0
full,1732094786,leases,6,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,7,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,8,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,9,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,10,4,1,0.0006349206349206349,1,0,0,0.0,0.0
full,1732094786,leases,11,4,0,0.0,3,0,0,0.0,0.0
full,1732094786,leases,12,4,0,0.0,3,0,0,0.0,0.0
full,1732094786,leases,13,4,1522,0.9663492063492064,0,0,0,0.05,0.04918308642814904
full,1732094786,leases,14,4,97,0.061587301587301586,0,0,0,0.0,0.0
full,1732094786,leases,15,4,1,0.0006349206349206349,0,0,0,0.0,0.0
full,1732094786,leases,16,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,leases,17,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,leases,18,4,0,0.0,0,0,0,0.0,0.0
full,1732094786,leases,19,5,167,0.10603174603174603,0,0,0,0.04,0.03934646914251923
full,1732094786,leases,20,6,718,0.4558730158730159,0,0,0,0.0,0.0
full,1732094786,leases,21,6,0,0.0,2,0,0,0.0,0.0
full,1732094786,leases,22,6,0,0.0,2,0,0,0.0,0.0
full,1732094786,leases,23,6,462,0.29333333333333333,0,0,0,0.0,0.0
full,1732094786,leases,24,5,480,0.3047619047619048,0,0,0,0.0,0.0
full,1732094786,leases,25,4,273,0.17333333333333334,0,0,0,0.0,0.0
full,1732094786,leases,26,4,788,0.5003174603174603,0,0,0,0.0,0.0
full,1732094786,leases,27,4,1,0.0006349206349206349,1,0,0,0.0,0.0
full,1732094786,leases,28,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,29,4,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,30,4,471,0.4270172257479601,0,1,0,0.0,0.0
full,1732094786,leases,31,4,0,0.0,0,1,0,0.0,0.0
full,1732094786,leases,32,4,0,0.0,0,1,0,0.0,0.0
full,1732094786,leases,33,4,369,0.3345421577515866,0,0,0,0.1,0.1
full,1732094786,leases,34,4,238,0.2157751586582049,0,0,0,0.0,0.0
full,1732094786,leases,35,4,1,0.0009066183136899365,0,0,0,0.0,0.0
full,1732094786,leases,36,4,830,0.7524932003626473,0,0,0,0.0,0.0
full,1732094786,leases,37,4,0,0.0,2,0,0,0.0,0.0
full,1732094786,leases,38,4,0,0.0,2,0,0,0.0,0.0
full,1732094786,leases,39,4,0,0.0,2,0,0,0.0,0.0
full,1732094786,leases,40,5,519,0.47053490480507704,0,0,0,0.12,0.10723307146951536
full,1732094786,leases,41,5,0,0.0,1,0,0,0.12,0.10723307146951536
full,1732094786,leases,42,5,0,0.0,1,0,0,0.12,0.10723307146951536
full,1732094786,leases,43,5,99,0.08975521305530372,0,0,0,0.08,0.06921991292758892
full,1732094786,leases,44,5,0,0.0,2,0,0,0.08,0.06921991292758892
full,1732094786,leases,45,5,0,0.0,2,0,0,0.08,0.06921991292758892
full,1732094786,leases,46,5,207,0.18766999093381687,0,0,0,0.0,0.0
full,1732094786,leases,47,5,0,0.0,3,0,0,0.0,0.0
full,1732094786,leases,48,6,354,0.3209428830462375,0,0,0,0.0,0.0
full,1732094786,leases,49,6,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,50,6,122,0.11060743427017226,0,0,0,0.03333333333333333,0.02278872428543269
full,1732094786,leases,51,6,0,0.0,1,0,0,0.03333333333333333,0.02278872428543269
full,1732094786,leases,52,6,0,0.0,1,0,0,0.03333333333333333,0.02278872428543269
full,1732094786,leases,53,6,67,0.06074342701722575,0,0,0,0.0,0.0
full,1732094786,leases,54,6,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,55,6,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,56,6,248,0.22484134179510426,0,0,0,0.0,0.0
full,1732094786,leases,57,7,263,0.2384406165004533,1,0,0,0.028571428571428574,0.019533192244656595
full,1732094786,leases,58,7,0,0.0,2,0,0,0.028571428571428574,0.019533192244656595
full,1732094786,leases,59,7,0,0.0,3,0,0,0.028571428571428574,0.019533192244656595
full,1732094786,leases,60,7,502,0.31873015873015875,0,0,0,0.0,0.0
full,1732094786,leases,61,7,66,0.0419047619047619,1,0,0,0.0,0.0
full,1732094786,leases,62,7,0,0.0,2,0,0,0.0,0.0
full,1732094786,leases,63,6,216,0.13714285714285715,0,0,0,0.0,0.0
full,1732094786,leases,64,6,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,65,6,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,66,6,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,67,6,625,0.3968253968253968,0,0,0,0.0,0.0
full,1732094786,leases,68,6,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,69,6,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,70,6,0,0.0,1,0,0,0.0,0.0
full,1732094786,leases,71,6,1,0.0006349206349206349,1,0,0,0.0,0.0
full,1732094786,leases,72,5,274,0.17396825396825397,0,0,0,0.0,0.0
full,1732094786,leases,73,5,828,0.5257142857142857,0,0,0,0.04,0.04
full,1732094786,leases,74,5,0,0.0,1,0,0,0.04,0.04
full,1732094786,leases,75,5,0,0.0,1,0,0,0.04,0.04
full,1732094786,leases,76,5,282,0.17904761904761904,0,0,0,0.0,0.0
full,1732094786,leases,77,5,1,0.0006349206349206349,3,0,0,0.0,0.0
full,1732094786,leases,78,5,0,0.0,3,0,0,0.0,0.0
