sweep,cell,regime,kind,concentration,floor_regime,contention,contention_ratio,seed,task_workload_hash,scenario_hash,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,unique_archetypes_per_agent_mean,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count,inactive_resources,floor_fraction_by_resource,declaration_source,redraws,reject_reason
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,183163032,90f99a8eaad66784,97549a9da44b8940,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}]","[3, 3, 3, 3, 3, 3]",0.0,3.0,0.7806390622295662,0.0,0.0,6.938893903907228e-18,"{""COMPUTE"": 588, ""MEMORY"": 498, ""API_CREDITS"": 246, ""DATASET"": 144}","{""COMPUTE"": 452, ""MEMORY"": 383, ""API_CREDITS"": 189, ""DATASET"": 111}","{""COMPUTE"": 1.3008849557522124, ""MEMORY"": 1.3002610966057442, ""API_CREDITS"": 1.3015873015873016, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.01327433628318584, ""MEMORY"": 0.015665796344647518, ""API_CREDITS"": 0.031746031746031744, ""DATASET"": 0.05405405405405406}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,4222305526,b54e7d1d2a9c1131,0125d77b6b35caa5,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9528195311147832,0.0,0.0,1.3877787807814457e-17,"{""COMPUTE"": 1044, ""MEMORY"": 864, ""API_CREDITS"": 504, ""DATASET"": 192}","{""COMPUTE"": 803, ""MEMORY"": 665, ""API_CREDITS"": 388, ""DATASET"": 148}","{""COMPUTE"": 1.3001245330012454, ""MEMORY"": 1.299248120300752, ""API_CREDITS"": 1.2989690721649485, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.007471980074719801, ""MEMORY"": 0.009022556390977444, ""API_CREDITS"": 0.015463917525773196, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,3706283824,19c4302024d9d860,27c6b91d5716e50b,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}]","[3, 3, 3, 3, 3, 3]",0.0,3.0,0.75,0.0,0.0,1.3877787807814457e-17,"{""COMPUTE"": 1032, ""MEMORY"": 900, ""API_CREDITS"": 492, ""DATASET"": 288}","{""COMPUTE"": 794, ""MEMORY"": 692, ""API_CREDITS"": 378, ""DATASET"": 222}","{""COMPUTE"": 1.2997481108312343, ""MEMORY"": 1.300578034682081, ""API_CREDITS"": 1.3015873015873016, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.007556675062972292, ""MEMORY"": 0.008670520231213872, ""API_CREDITS"": 0.015873015873015872, ""DATASET"": 0.02702702702702703}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,927763105,43a39b186c3287f8,1a74d5ea8be0a1ee,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 6}]","[3, 3, 3, 3, 3, 3]",0.0,3.0,0.5306390622295665,0.0,0.0,4.163336342344337e-17,"{""COMPUTE"": 552, ""MEMORY"": 546, ""API_CREDITS"": 174, ""DATASET"": 336}","{""COMPUTE"": 425, ""MEMORY"": 420, ""API_CREDITS"": 134, ""DATASET"": 258}","{""COMPUTE"": 1.2988235294117647, ""MEMORY"": 1.3, ""API_CREDITS"": 1.2985074626865671, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.01411764705882353, ""MEMORY"": 0.014285714285714285, ""API_CREDITS"": 0.04477611940298507, ""DATASET"": 0.023255813953488372}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,642816875,eddb9ee2382ff7df,25dc548829592e78,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 4, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 2}]","[3, 3, 3, 3, 3, 3]",0.0,3.0,0.75,0.0,0.0,4.85722573273506e-17,"{""COMPUTE"": 1176, ""MEMORY"": 996, ""API_CREDITS"": 540, ""DATASET"": 288}","{""COMPUTE"": 905, ""MEMORY"": 766, ""API_CREDITS"": 415, ""DATASET"": 222}","{""COMPUTE"": 1.2994475138121546, ""MEMORY"": 1.3002610966057442, ""API_CREDITS"": 1.3012048192771084, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.0066298342541436465, ""MEMORY"": 0.007832898172323759, ""API_CREDITS"": 0.014457831325301205, ""DATASET"": 0.02702702702702703}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,2485047775,dba8780c3005b5c1,74c2e67767403ece,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,1.0,0.0,0.0,4.85722573273506e-17,"{""COMPUTE"": 888, ""MEMORY"": 744, ""API_CREDITS"": 408, ""DATASET"": 192}","{""COMPUTE"": 683, ""MEMORY"": 572, ""API_CREDITS"": 314, ""DATASET"": 148}","{""COMPUTE"": 1.3001464128843339, ""MEMORY"": 1.3006993006993006, ""API_CREDITS"": 1.2993630573248407, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.008784773060029283, ""MEMORY"": 0.01048951048951049, ""API_CREDITS"": 0.01910828025477707, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,1464621060,b0daea299d20733d,28a112f98c331eb9,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}]","[3, 3, 3, 3, 3, 3]",0.0,3.0,0.75,0.0,0.0,4.163336342344337e-17,"{""COMPUTE"": 1200, ""MEMORY"": 984, ""API_CREDITS"": 600, ""DATASET"": 192}","{""COMPUTE"": 923, ""MEMORY"": 757, ""API_CREDITS"": 462, ""DATASET"": 148}","{""COMPUTE"": 1.3001083423618636, ""MEMORY"": 1.2998678996036988, ""API_CREDITS"": 1.2987012987012987, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.0065005417118093175, ""MEMORY"": 0.007926023778071334, ""API_CREDITS"": 0.012987012987012988, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,1594198431,c0d1be668c9c7188,7c3e132181a7ca74,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9056390622295664,0.0,0.0,6.938893903907228e-18,"{""COMPUTE"": 804, ""MEMORY"": 672, ""API_CREDITS"": 336, ""DATASET"": 192}","{""COMPUTE"": 618, ""MEMORY"": 517, ""API_CREDITS"": 258, ""DATASET"": 148}","{""COMPUTE"": 1.3009708737864079, ""MEMORY"": 1.299806576402321, ""API_CREDITS"": 1.302325581395349, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.009708737864077669, ""MEMORY"": 0.01160541586073501, ""API_CREDITS"": 0.023255813953488372, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,2964826275,ffc7d06a0a712a6d,804718ec330efacf,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 4, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 3}]","[3, 3, 3, 3, 3, 3]",0.0,3.0,0.7028195311147832,0.0,0.0,6.938893903907228e-18,"{""COMPUTE"": 1092, ""MEMORY"": 954, ""API_CREDITS"": 486, ""DATASET"": 336}","{""COMPUTE"": 840, ""MEMORY"": 734, ""API_CREDITS"": 374, ""DATASET"": 258}","{""COMPUTE"": 1.3, ""MEMORY"": 1.2997275204359673, ""API_CREDITS"": 1.2994652406417113, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.007142857142857143, ""MEMORY"": 0.008174386920980926, ""API_CREDITS"": 0.016042780748663103, ""DATASET"": 0.023255813953488372}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,3703943727,f9a23f8b16526911,842f72131a82db75,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9528195311147832,0.0,0.0,0.0,"{""COMPUTE"": 960, ""MEMORY"": 822, ""API_CREDITS"": 450, ""DATASET"": 240}","{""COMPUTE"": 738, ""MEMORY"": 632, ""API_CREDITS"": 346, ""DATASET"": 185}","{""COMPUTE"": 1.3008130081300813, ""MEMORY"": 1.3006329113924051, ""API_CREDITS"": 1.300578034682081, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.008130081300813009, ""MEMORY"": 0.00949367088607595, ""API_CREDITS"": 0.017341040462427744, ""DATASET"": 0.032432432432432434}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,1321997983,e7b4a99fe42178be,0770df8323b633df,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 4, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 4, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 4, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 4, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 4, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 4, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 1}]","[3, 3, 3, 3, 3, 3]",0.0,3.0,0.7028195311147832,0.0,0.0,0.0,"{""COMPUTE"": 1044, ""MEMORY"": 894, ""API_CREDITS"": 522, ""DATASET"": 240}","{""COMPUTE"": 803, ""MEMORY"": 688, ""API_CREDITS"": 402, ""DATASET"": 185}","{""COMPUTE"": 1.3001245330012454, ""MEMORY"": 1.2994186046511629, ""API_CREDITS"": 1.2985074626865671, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.007471980074719801, ""MEMORY"": 0.00872093023255814, ""API_CREDITS"": 0.014925373134328358, ""DATASET"": 0.032432432432432434}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,2789760346,7986ee890e16d2f8,810d34defa06daef,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 1}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9528195311147832,0.0,0.0,1.3877787807814457e-17,"{""COMPUTE"": 1044, ""MEMORY"": 864, ""API_CREDITS"": 504, ""DATASET"": 192}","{""COMPUTE"": 803, ""MEMORY"": 665, ""API_CREDITS"": 388, ""DATASET"": 148}","{""COMPUTE"": 1.3001245330012454, ""MEMORY"": 1.299248120300752, ""API_CREDITS"": 1.2989690721649485, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.007471980074719801, ""MEMORY"": 0.009022556390977444, ""API_CREDITS"": 0.015463917525773196, ""DATASET"": 0.04054054054054054}",exact_pending_queue,0,
workload,homogeneous__moderate,homogeneous,homogeneous,,unit,moderate,1.3,4250606291,4c2a24394f44c5b1,ed9a96e378f0239f,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9528195311147832,0.0,0.0,0.0,"{""COMPUTE"": 900, ""MEMORY"": 738, ""API_CREDITS"": 438, ""DATASET"": 144}","{""COMPUTE"": 692, ""MEMORY"": 568, ""API_CREDITS"": 337, ""DATASET"": 111}","{""COMPUTE"": 1.300578034682081, ""MEMORY"": 1.2992957746478873, ""API_CREDITS"": 1.2997032640949555, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.008670520231213872, ""MEMORY"": 0.01056338028169014, ""API_CREDITS"": 0.017804154302670624, ""DATASET"": 0.05405405405405406}",exact_pending_queue,0,
workload,homogeneous__high,homogeneous,homogeneous,,unit,high,1.9,2098221685,faf5cb82d22de62a,72b4e617bb89644d,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9056390622295664,0.0,0.0,0.0,"{""COMPUTE"": 660, ""MEMORY"": 576, ""API_CREDITS"": 288, ""DATASET"": 192}","{""COMPUTE"": 347, ""MEMORY"": 303, ""API_CREDITS"": 152, ""DATASET"": 101}","{""COMPUTE"": 1.9020172910662825, ""MEMORY"": 1.900990099009901, ""API_CREDITS"": 1.894736842105263, ""DATASET"": 1.900990099009901}",4,[],"{""COMPUTE"": 0.01729106628242075, ""MEMORY"": 0.019801980198019802, ""API_CREDITS"": 0.039473684210526314, ""DATASET"": 0.0594059405940594}",exact_pending_queue,0,
workload,homogeneous__high,homogeneous,homogeneous,,unit,high,1.9,1138347673,db9acdf82fca0f4e,06558afd7441d09a,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 0, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 5}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 5}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 5}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 5}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 5}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 5}]","[3, 3, 3, 3, 3, 3]",0.0,3.0,0.6493974703476993,0.0,0.0,4.163336342344337e-17,"{""COMPUTE"": 492, ""MEMORY"": 462, ""API_CREDITS"": 162, ""DATASET"": 240}","{""COMPUTE"": 259, ""MEMORY"": 243, ""API_CREDITS"": 85, ""DATASET"": 126}","{""COMPUTE"": 1.8996138996138996, ""MEMORY"": 1.9012345679012346, ""API_CREDITS"": 1.9058823529411764, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.023166023166023165, ""MEMORY"": 0.024691358024691357, ""API_CREDITS"": 0.07058823529411765, ""DATASET"": 0.047619047619047616}",exact_pending_queue,0,
workload,homogeneous__high,homogeneous,homogeneous,,unit,high,1.9,2342860720,633dd143f984634b,c137738ce0957782,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,1.0,0.0,0.0,4.85722573273506e-17,"{""COMPUTE"": 888, ""MEMORY"": 744, ""API_CREDITS"": 408, ""DATASET"": 192}","{""COMPUTE"": 467, ""MEMORY"": 392, ""API_CREDITS"": 215, ""DATASET"": 101}","{""COMPUTE"": 1.9014989293361884, ""MEMORY"": 1.8979591836734695, ""API_CREDITS"": 1.8976744186046512, ""DATASET"": 1.900990099009901}",4,[],"{""COMPUTE"": 0.01284796573875803, ""MEMORY"": 0.015306122448979591, ""API_CREDITS"": 0.027906976744186046, ""DATASET"": 0.0594059405940594}",exact_pending_queue,0,
workload,homogeneous__high,homogeneous,homogeneous,,unit,high,1.9,1473714878,fd30f3f03eaaa13e,35b67435670f3271,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9056390622295664,0.0,0.0,0.0,"{""COMPUTE"": 660, ""MEMORY"": 576, ""API_CREDITS"": 288, ""DATASET"": 192}","{""COMPUTE"": 347, ""MEMORY"": 303, ""API_CREDITS"": 152, ""DATASET"": 101}","{""COMPUTE"": 1.9020172910662825, ""MEMORY"": 1.900990099009901, ""API_CREDITS"": 1.894736842105263, ""DATASET"": 1.900990099009901}",4,[],"{""COMPUTE"": 0.01729106628242075, ""MEMORY"": 0.019801980198019802, ""API_CREDITS"": 0.039473684210526314, ""DATASET"": 0.0594059405940594}",exact_pending_queue,0,
