cell,regime,concentration,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,feasible,solver_status,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,locally_optimized_completion_mean,locally_optimized_tasks_per_run,qo_completion_min,qo_completion_p5,lo_completion_min,lo_completion_p5,frac_zero_qo,frac_zero_lo,frac_worse_than_equal_qo,frac_worse_than_equal_lo,mean_change_vs_equal_qo,worst_change_vs_equal_qo,capacity_utilization,allocation_consumption,unused_installed_total,alloc_distance_from_equal_mean,mandatory_failures_total,capacity_by_resource,mandatory_demand_by_resource,realized_contention_by_resource,capacity_violation,bound_violation,alloc_latency_ms
dirichlet_3.0__high,dirichlet_3.0,3.0,high,2884751630,decomposed_cobb_douglas,COBB_DOUGLAS,2b0567c9dd5e4b5f,2af65a8d748153f8,True,decomposed_cobb_douglas,False,0.5,24.0,0.625,30.0,0.375,0.375,0.5,0.53125,0.0,0.0,0.5,0.16666666666666666,-0.020833333333333332,-0.125,0.9176262178919398,0.9176262178919398,93,0.06909915520645331,24,"{""COMPUTE"": 447, ""MEMORY"": 377, ""DATASET"": 101, ""API_CREDITS"": 204}","{""COMPUTE"": 850, ""MEMORY"": 716, ""DATASET"": 192, ""API_CREDITS"": 388}","{""COMPUTE"": 1.9015659955257271, ""MEMORY"": 1.8992042440318302, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9019607843137254}",0,0,0
dirichlet_3.0__high,dirichlet_3.0,3.0,high,2884751630,joint_linear,LINEAR,2b0567c9dd5e4b5f,2af65a8d748153f8,True,optimal,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.5208333333333334,-0.625,0.0,0.0,1129,0.8695372579495206,48,"{""COMPUTE"": 447, ""MEMORY"": 377, ""DATASET"": 101, ""API_CREDITS"": 204}","{""COMPUTE"": 850, ""MEMORY"": 716, ""DATASET"": 192, ""API_CREDITS"": 388}","{""COMPUTE"": 1.9015659955257271, ""MEMORY"": 1.8992042440318302, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9019607843137254}",0,0,623
dirichlet_3.0__high,dirichlet_3.0,3.0,high,2884751630,joint_cobb_douglas,COBB_DOUGLAS,2b0567c9dd5e4b5f,2af65a8d748153f8,True,optimal,False,0.5,24.0,0.625,30.0,0.375,0.375,0.5,0.53125,0.0,0.0,0.5,0.16666666666666666,-0.020833333333333332,-0.125,0.9176262178919398,0.9176262178919398,93,0.06909915520645331,24,"{""COMPUTE"": 447, ""MEMORY"": 377, ""DATASET"": 101, ""API_CREDITS"": 204}","{""COMPUTE"": 850, ""MEMORY"": 716, ""DATASET"": 192, ""API_CREDITS"": 388}","{""COMPUTE"": 1.9015659955257271, ""MEMORY"": 1.8992042440318302, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9019607843137254}",0,0,622
dirichlet_3.0__high,dirichlet_3.0,3.0,high,2884751630,joint_ces,CES,2b0567c9dd5e4b5f,2af65a8d748153f8,True,optimal,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0625,0.0,0.9140832595217007,0.9140832595217007,97,0.1293043133011104,20,"{""COMPUTE"": 447, ""MEMORY"": 377, ""DATASET"": 101, ""API_CREDITS"": 204}","{""COMPUTE"": 850, ""MEMORY"": 716, ""DATASET"": 192, ""API_CREDITS"": 388}","{""COMPUTE"": 1.9015659955257271, ""MEMORY"": 1.8992042440318302, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9019607843137254}",0,0,610
dirichlet_3.0__high,dirichlet_3.0,3.0,high,2884751630,joint_leontief,LEONTIEF,2b0567c9dd5e4b5f,2af65a8d748153f8,True,optimal,False,0.5208333333333334,25.0,0.625,30.0,0.375,0.375,0.5,0.53125,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,-0.125,0.9317980513728964,0.9317980513728964,77,0.09744994365218569,23,"{""COMPUTE"": 447, ""MEMORY"": 377, ""DATASET"": 101, ""API_CREDITS"": 204}","{""COMPUTE"": 850, ""MEMORY"": 716, ""DATASET"": 192, ""API_CREDITS"": 388}","{""COMPUTE"": 1.9015659955257271, ""MEMORY"": 1.8992042440318302, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9019607843137254}",0,0,636
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,2299863283,equal,none,c26e2069aae302f6,13da9624f2af95d4,True,equal,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.5,0.53125,0.5,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.9188767550702028,0.9188767550702028,156,0.0,14,"{""COMPUTE"": 760, ""MEMORY"": 639, ""DATASET"": 166, ""API_CREDITS"": 358}","{""COMPUTE"": 988, ""MEMORY"": 831, ""DATASET"": 216, ""API_CREDITS"": 465}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300469483568075, ""DATASET"": 1.3012048192771084, ""API_CREDITS"": 1.2988826815642458}",0,0,0
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,2299863283,drf,none,c26e2069aae302f6,13da9624f2af95d4,True,drf,False,0.7291666666666666,35.0,0.8125,39.0,0.625,0.625,0.625,0.65625,0.0,0.0,0.16666666666666666,0.0,0.020833333333333332,-0.125,0.9557982319292772,0.9582898852971846,80,0.14555028870145684,13,"{""COMPUTE"": 760, ""MEMORY"": 639, ""DATASET"": 166, ""API_CREDITS"": 358}","{""COMPUTE"": 988, ""MEMORY"": 831, ""DATASET"": 216, ""API_CREDITS"": 465}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300469483568075, ""DATASET"": 1.3012048192771084, ""API_CREDITS"": 1.2988826815642458}",0,0,0
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,2299863283,decomposed_cobb_douglas,COBB_DOUGLAS,c26e2069aae302f6,13da9624f2af95d4,True,decomposed_cobb_douglas,False,0.75,36.0,0.7916666666666666,38.0,0.5,0.53125,0.625,0.625,0.0,0.0,0.16666666666666666,0.0,0.041666666666666664,-0.125,0.9667186687467498,0.9667186687467498,64,0.04675576840925592,12,"{""COMPUTE"": 760, ""MEMORY"": 639, ""DATASET"": 166, ""API_CREDITS"": 358}","{""COMPUTE"": 988, ""MEMORY"": 831, ""DATASET"": 216, ""API_CREDITS"": 465}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300469483568075, ""DATASET"": 1.3012048192771084, ""API_CREDITS"": 1.2988826815642458}",0,0,0
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,2299863283,joint_linear,LINEAR,c26e2069aae302f6,13da9624f2af95d4,True,optimal,False,0.14583333333333334,7.0,0.14583333333333334,7.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8333333333333334,0.8333333333333334,-0.5625,-1.0,0.18200728029121166,0.18200728029121166,1573,0.643517183398168,41,"{""COMPUTE"": 760, ""MEMORY"": 639, ""DATASET"": 166, ""API_CREDITS"": 358}","{""COMPUTE"": 988, ""MEMORY"": 831, ""DATASET"": 216, ""API_CREDITS"": 465}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300469483568075, ""DATASET"": 1.3012048192771084, ""API_CREDITS"": 1.2988826815642458}",0,0,627
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,2299863283,joint_cobb_douglas,COBB_DOUGLAS,c26e2069aae302f6,13da9624f2af95d4,True,optimal,False,0.75,36.0,0.7916666666666666,38.0,0.5,0.53125,0.625,0.625,0.0,0.0,0.16666666666666666,0.0,0.041666666666666664,-0.125,0.9667186687467498,0.9667186687467498,64,0.04675576840925592,12,"{""COMPUTE"": 760, ""MEMORY"": 639, ""DATASET"": 166, ""API_CREDITS"": 358}","{""COMPUTE"": 988, ""MEMORY"": 831, ""DATASET"": 216, ""API_CREDITS"": 465}","{""COMPUTE"": 1.3, ""MEMORY"": 1.300469483568075, ""DATASET"": 1.3012048192771084, ""API_CREDITS"": 1.2988826815642458}",0,0,616
