cell,regime,contention,seed,arm,solver_status,feasible,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,best_subset_completion_mean,best_subset_tasks_per_run,frac_zero_qo,frac_zero_bs,capacity_utilization,unused_installed_total,capacity_violation,bound_violation,alloc_latency_ms
dirichlet_0.1__high,dirichlet_0.1,high,553435265,independent_bundle_maxmin,preinstalled,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.8009153318077803,261,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,553435265,separable_leontief_relaxation,preinstalled,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.7551487414187643,321,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,567887676,central_joint_leontief,optimal,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.7662037037037037,202,0,0,642
dirichlet_0.1__high,dirichlet_0.1,high,567887676,distributed_price_leontief,preinstalled,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.7662037037037037,202,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,567887676,drf,drf,True,False,0.4583333333333333,22.0,0.4791666666666667,23.0,0.0,0.0,0.7013888888888888,163,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,567887676,equal,equal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8379629629629629,140,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,567887676,independent_bundle_maxmin,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8217592592592593,154,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,567887676,separable_leontief_relaxation,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8379629629629629,140,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,570058452,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.0,0.0,0.856727976766699,148,0,0,597
dirichlet_0.1__high,dirichlet_0.1,high,570058452,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.0,0.0,0.856727976766699,148,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,570058452,drf,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.7783155856727977,147,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,570058452,equal,equal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.7608906098741529,247,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,570058452,independent_bundle_maxmin,preinstalled,True,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.0,0.0,0.856727976766699,148,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,570058452,separable_leontief_relaxation,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.7608906098741529,247,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,571665946,central_joint_leontief,optimal,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.9374337221633086,58,0,0,636
dirichlet_0.1__high,dirichlet_0.1,high,571665946,distributed_price_leontief,preinstalled,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.9374337221633086,59,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,571665946,drf,drf,True,False,0.4375,21.0,0.4583333333333333,22.0,0.0,0.0,0.8515376458112407,69,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,571665946,equal,equal,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.7847295864262991,203,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,571665946,independent_bundle_maxmin,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9130434782608695,82,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,571665946,separable_leontief_relaxation,preinstalled,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.7847295864262991,203,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,610850603,central_joint_leontief,optimal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9370979270907791,87,0,0,651
dirichlet_0.1__high,dirichlet_0.1,high,610850603,distributed_price_leontief,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9370979270907791,88,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,610850603,drf,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.9135096497498213,75,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,610850603,equal,equal,True,False,0.4375,21.0,0.4583333333333333,22.0,0.0,0.0,0.8363116511794139,229,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,610850603,independent_bundle_maxmin,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9035025017869907,135,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,610850603,separable_leontief_relaxation,preinstalled,True,False,0.4375,21.0,0.4583333333333333,22.0,0.0,0.0,0.8363116511794139,229,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,624291094,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.625,30.0,0.0,0.0,0.9174129353233831,83,0,0,627
dirichlet_0.1__high,dirichlet_0.1,high,624291094,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.625,30.0,0.0,0.0,0.9174129353233831,83,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,624291094,drf,drf,True,False,0.5208333333333334,25.0,0.5833333333333334,28.0,0.0,0.0,0.881592039800995,62,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,624291094,equal,equal,True,False,0.4583333333333333,22.0,0.5,24.0,0.0,0.0,0.8079601990049752,193,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,624291094,independent_bundle_maxmin,preinstalled,True,False,0.6041666666666666,29.0,0.6458333333333334,31.0,0.0,0.0,0.9432835820895522,57,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,624291094,separable_leontief_relaxation,preinstalled,True,False,0.4583333333333333,22.0,0.5,24.0,0.0,0.0,0.8079601990049752,193,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,626101394,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9402173913043478,76,0,0,648
dirichlet_0.1__high,dirichlet_0.1,high,626101394,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9402173913043478,77,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,626101394,drf,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8850931677018633,120,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,626101394,equal,equal,True,False,0.4791666666666667,23.0,0.5,24.0,0.0,0.0,0.8486024844720497,195,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,626101394,independent_bundle_maxmin,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8035714285714286,253,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,626101394,separable_leontief_relaxation,preinstalled,True,False,0.4791666666666667,23.0,0.5,24.0,0.0,0.0,0.8486024844720497,195,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,631912891,central_joint_leontief,optimal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9642384105960264,26,0,0,639
dirichlet_0.1__high,dirichlet_0.1,high,631912891,distributed_price_leontief,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9642384105960264,27,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,631912891,drf,drf,True,False,0.4375,21.0,0.4583333333333333,22.0,0.0,0.0,0.8278145695364238,48,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,631912891,equal,equal,True,False,0.4375,21.0,0.4583333333333333,22.0,0.0,0.0,0.8344370860927153,125,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,631912891,independent_bundle_maxmin,preinstalled,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.9311258278145695,52,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,631912891,separable_leontief_relaxation,preinstalled,True,False,0.4375,21.0,0.4583333333333333,22.0,0.0,0.0,0.8344370860927153,125,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,636323273,central_joint_leontief,optimal,True,False,0.6458333333333334,31.0,0.6666666666666666,32.0,0.0,0.0,0.9174228675136116,90,0,0,640
dirichlet_0.1__high,dirichlet_0.1,high,636323273,distributed_price_leontief,preinstalled,True,False,0.6458333333333334,31.0,0.6666666666666666,32.0,0.0,0.0,0.9174228675136116,91,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,636323273,drf,drf,True,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.0,0.0,0.8475499092558983,84,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,636323273,equal,equal,True,False,0.5,24.0,0.5625,27.0,0.0,0.0,0.8466424682395645,169,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,636323273,independent_bundle_maxmin,preinstalled,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.941016333938294,65,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,636323273,separable_leontief_relaxation,preinstalled,True,False,0.5,24.0,0.5625,27.0,0.0,0.0,0.8466424682395645,169,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,665358464,central_joint_leontief,optimal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8711923411662315,147,0,0,617
dirichlet_0.1__high,dirichlet_0.1,high,665358464,distributed_price_leontief,preinstalled,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8912097476066144,125,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,665358464,drf,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.9016536118363795,74,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,665358464,equal,equal,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.8137510879025239,214,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,665358464,independent_bundle_maxmin,preinstalled,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.835509138381201,189,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,665358464,separable_leontief_relaxation,preinstalled,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.8137510879025239,214,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,695586742,central_joint_leontief,optimal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9505637467476149,56,0,0,632
dirichlet_0.1__high,dirichlet_0.1,high,695586742,distributed_price_leontief,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9505637467476149,57,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,695586742,drf,drf,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.8950563746747615,69,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,695586742,equal,equal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.8586296617519514,163,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,695586742,independent_bundle_maxmin,preinstalled,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.9184735472679966,94,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,695586742,separable_leontief_relaxation,preinstalled,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.8586296617519514,163,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,759882551,central_joint_leontief,optimal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.9005847953216374,170,0,0,620
dirichlet_0.1__high,dirichlet_0.1,high,759882551,distributed_price_leontief,preinstalled,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.9005847953216374,170,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,759882551,drf,drf,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.8175438596491228,250,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,759882551,equal,equal,True,False,0.4166666666666667,20.0,0.4375,21.0,0.0,0.0,0.7695906432748538,394,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,759882551,independent_bundle_maxmin,preinstalled,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.7859649122807018,366,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,759882551,separable_leontief_relaxation,preinstalled,True,False,0.4166666666666667,20.0,0.4375,21.0,0.0,0.0,0.7695906432748538,394,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,815481791,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.8896991795806746,121,0,0,616
dirichlet_0.1__high,dirichlet_0.1,high,815481791,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.8896991795806746,121,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,815481791,drf,drf,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.910665451230629,37,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,815481791,equal,equal,True,False,0.5,24.0,0.5416666666666666,26.0,0.0,0.0,0.9061075660893345,103,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,815481791,independent_bundle_maxmin,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.910665451230629,98,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,815481791,separable_leontief_relaxation,preinstalled,True,False,0.5,24.0,0.5416666666666666,26.0,0.0,0.0,0.9061075660893345,103,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817137978,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.96186117467582,49,0,0,638
dirichlet_0.1__high,dirichlet_0.1,high,817137978,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.96186117467582,50,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817137978,drf,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8802440884820748,101,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817137978,equal,equal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8245614035087719,230,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817137978,independent_bundle_maxmin,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9565217391304348,57,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817137978,separable_leontief_relaxation,preinstalled,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8245614035087719,230,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817397877,central_joint_leontief,optimal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9467680608365019,55,0,0,654
dirichlet_0.1__high,dirichlet_0.1,high,817397877,distributed_price_leontief,preinstalled,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9467680608365019,56,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817397877,drf,drf,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.7965779467680608,119,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817397877,equal,equal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8041825095057035,206,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817397877,independent_bundle_maxmin,preinstalled,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8802281368821293,126,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,817397877,separable_leontief_relaxation,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8041825095057035,206,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,820796292,central_joint_leontief,optimal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9212752114508783,110,0,0,657
dirichlet_0.1__high,dirichlet_0.1,high,820796292,distributed_price_leontief,preinstalled,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9212752114508783,121,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,820796292,drf,drf,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.903708523096942,59,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,820796292,equal,equal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8145738451528952,285,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,820796292,independent_bundle_maxmin,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8588158750813273,217,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,820796292,separable_leontief_relaxation,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8145738451528952,285,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,836948274,central_joint_leontief,optimal,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8510362694300518,114,0,0,646
dirichlet_0.1__high,dirichlet_0.1,high,836948274,distributed_price_leontief,preinstalled,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8510362694300518,115,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,836948274,drf,drf,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.7810880829015544,94,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,836948274,equal,equal,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.8497409326424871,116,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,836948274,independent_bundle_maxmin,preinstalled,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8847150259067358,89,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,836948274,separable_leontief_relaxation,preinstalled,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.8497409326424871,116,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,850954452,central_joint_leontief,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.946236559139785,65,0,0,627
dirichlet_0.1__high,dirichlet_0.1,high,850954452,distributed_price_leontief,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.946236559139785,65,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,850954452,drf,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.880066170388751,77,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,850954452,equal,equal,True,False,0.4375,21.0,0.4791666666666667,23.0,0.0,0.0,0.8527708850289496,178,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,850954452,independent_bundle_maxmin,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8511166253101737,180,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,850954452,separable_leontief_relaxation,preinstalled,True,False,0.4375,21.0,0.4791666666666667,23.0,0.0,0.0,0.8527708850289496,178,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,874361190,central_joint_leontief,optimal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9157994323557237,84,0,0,629
dirichlet_0.1__high,dirichlet_0.1,high,874361190,distributed_price_leontief,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9157994323557237,89,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,874361190,drf,drf,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9063386944181646,58,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,874361190,equal,equal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9157994323557237,89,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,874361190,independent_bundle_maxmin,preinstalled,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.9441816461684012,59,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,874361190,separable_leontief_relaxation,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.9157994323557237,89,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,892263153,central_joint_leontief,optimal,True,False,0.5,24.0,0.5625,27.0,0.0,0.0,0.863784665579119,167,0,0,632
dirichlet_0.1__high,dirichlet_0.1,high,892263153,distributed_price_leontief,preinstalled,True,False,0.5,24.0,0.5625,27.0,0.0,0.0,0.863784665579119,167,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,892263153,drf,drf,True,False,0.5,24.0,0.5416666666666666,26.0,0.0,0.0,0.8482871125611745,144,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,892263153,equal,equal,True,False,0.4791666666666667,23.0,0.5208333333333334,25.0,0.0,0.0,0.8482871125611745,186,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,892263153,independent_bundle_maxmin,preinstalled,True,False,0.5,24.0,0.5833333333333334,28.0,0.0,0.0,0.867862969004894,162,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,892263153,separable_leontief_relaxation,preinstalled,True,False,0.4791666666666667,23.0,0.5208333333333334,25.0,0.0,0.0,0.8482871125611745,186,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,930016503,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9065343258891646,112,0,0,717
dirichlet_0.1__high,dirichlet_0.1,high,930016503,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9065343258891646,113,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,930016503,drf,drf,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.9057071960297767,68,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,930016503,equal,equal,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8188585607940446,219,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,930016503,independent_bundle_maxmin,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9073614557485525,112,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,930016503,separable_leontief_relaxation,preinstalled,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8188585607940446,219,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,935504160,central_joint_leontief,optimal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8929695697796433,101,0,0,636
dirichlet_0.1__high,dirichlet_0.1,high,935504160,distributed_price_leontief,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8929695697796433,102,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,935504160,drf,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8153200419727177,91,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,935504160,equal,equal,True,False,0.4791666666666667,23.0,0.5,24.0,0.0,0.0,0.8803777544596013,114,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,935504160,independent_bundle_maxmin,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8719832109129066,122,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,935504160,separable_leontief_relaxation,preinstalled,True,False,0.4791666666666667,23.0,0.5,24.0,0.0,0.0,0.8803777544596013,114,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,952458876,central_joint_leontief,optimal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9609120521172638,55,0,0,649
dirichlet_0.1__high,dirichlet_0.1,high,952458876,distributed_price_leontief,preinstalled,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9609120521172638,60,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,952458876,drf,drf,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9394136807817589,52,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,952458876,equal,equal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8651465798045602,207,0,0,3
