cell,contention,seed,central_status,central_objective,distributed_objective,rel_obj_gap,distributed_converged,iterations,message_count,runtime_ms,capacity_residual,bound_residual,primal_residual,dual_residual,cont_alloc_l1_norm,cont_alloc_linf,installed_alloc_l1_norm,installed_alloc_linf,installed_outcome_disagreements,technically_valid
dirichlet_0.1__moderate,moderate,1812991878,optimal,327.84739549479866,327.84739570468787,6.402039824628286e-10,True,8000,80000,410,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.001223090984140971,0.6352310097692424,0.0020491803278688526,1.0,0,True
dirichlet_0.1__moderate,moderate,1879903616,optimal,335.7190115995509,335.71901180690855,6.17652329981209e-10,True,8000,80000,420,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.001998007178908321,0.9327012220917368,0.001806140878988561,1.0,0,True
dirichlet_0.1__moderate,moderate,1968360483,optimal,345.3831976534036,345.38319797510377,9.314296655926406e-10,True,2681,26810,228,6.701839083689265e-11,0.0,6.701839083689265e-11,1.7121511705062654e-28,0.005171126991132825,2.5323685378063203,0.005005005005005005,3.0,0,True
dirichlet_0.1__moderate,moderate,1969315355,optimal,349.6517145923159,349.65171471903534,3.624161894885101e-10,True,3696,36960,196,2.3533175408374518e-11,0.0,2.3533175408374518e-11,0.0,0.003522291957425347,1.5559219763619296,0.005285920230658337,1.0,0,True
dirichlet_0.1__moderate,moderate,2027057364,optimal,317.74910823415024,317.74910836118175,3.997855828020362e-10,True,8000,80000,417,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0004788121647393997,0.1472032188024457,0.0,0.0,0,True
dirichlet_0.1__moderate,moderate,2053772871,optimal,332.16838091799525,332.16837323565403,2.3127852202036217e-08,True,8000,80000,557,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.00015666682949244654,0.05408542321416121,0.0,0.0,0,True
dirichlet_0.1__moderate,moderate,2062822218,optimal,340.55417555335856,340.55404504895296,3.8321187926080043e-07,True,8000,80000,694,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0022072500142939267,1.0441254341291781,0.002788622420524261,1.0,0,True
dirichlet_0.1__moderate,moderate,2068762575,optimal,326.01589402027855,326.01589397078146,1.5182415950246934e-10,True,8000,80000,429,9.999894245993346e-10,0.0,9.999894245993346e-10,1.0031829120352427e-17,0.0014822997331419285,0.5792650490606377,0.0014084507042253522,1.0,0,True
dirichlet_0.1__moderate,moderate,2090014340,optimal,345.3616890690066,345.3616894109968,9.902377655211885e-10,True,7906,79060,657,3.342393029015511e-11,0.0,3.342393029015511e-11,0.0,0.0013976272487157564,0.9917697461782922,0.0015060240963855422,2.0,0,True
dirichlet_0.1__moderate,moderate,2104367538,optimal,356.3652462194361,356.36524678933665,1.5992035820841786e-09,True,6437,64370,657,6.752998160663992e-11,0.0,6.752998160663992e-11,1.4726274316271507e-28,0.0015678503329344129,1.0464974860036804,0.0017196904557179708,1.0,0,True
dirichlet_0.1__moderate,moderate,2143652743,optimal,345.02805543012886,345.0280556606806,6.682115570599148e-10,True,8000,80000,435,9.997620509238914e-10,0.0,9.997620509238914e-10,0.0,0.0005507184203292595,0.18352639562566253,0.000517063081695967,1.0,0,True
dirichlet_0.1__moderate,moderate,2159859472,optimal,332.4950278671955,332.49502808287735,6.486768786238631e-10,True,8000,80000,418,9.999894245993346e-10,0.0,9.999894245993346e-10,8.244626665979237e-18,0.0010958877347844208,0.4098256547254273,0.0025789813023855577,1.0,0,True
dirichlet_0.1__moderate,moderate,2187540509,optimal,350.5186218738037,350.5186222792984,1.1568422332862497e-09,True,7163,71630,374,1.745092959026806e-11,0.0,1.745092959026806e-11,0.0,0.003732410777279202,3.678744095650714,0.003786086133459536,3.0,0,True
dirichlet_0.1__moderate,moderate,2212622024,optimal,352.2998130101329,352.2998134464182,1.2383922196188346e-09,True,8000,80000,687,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.001302911945698272,1.3410573545058213,0.0013416815742397137,2.0,0,True
dirichlet_0.1__moderate,moderate,2222055010,optimal,311.8746527563127,311.8746520051541,2.4085272799591377e-09,True,8000,80000,424,9.999894245993346e-10,0.0,9.999894245993346e-10,1.1060299373948336e-17,0.0010365915486879253,0.21949974331402444,0.001838235294117647,1.0,0,True
dirichlet_0.1__moderate,moderate,2225355892,optimal,317.8070669483181,317.80706732524175,1.1860140651404546e-09,True,4081,40810,210,8.554934538551606e-12,0.0,8.554934538551606e-12,0.0,0.0011357998466858066,0.37336509905797755,0.0024691358024691358,1.0,0,True
dirichlet_0.1__moderate,moderate,2268749908,optimal,336.0533298416694,336.05258764018083,2.2085824559419937e-06,True,8000,80000,547,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0017511094505486982,0.8284461736123276,0.0030469226081657527,1.0,0,True
dirichlet_0.1__moderate,moderate,2269193850,optimal,310.9838073511574,310.9838075901936,7.686451101216655e-10,True,8000,80000,406,2.887645678129047e-11,0.0,2.887645678129047e-11,0.0,0.0011494406282098702,0.18218882787904533,0.0009293680297397769,1.0,0,True
dirichlet_0.1__moderate,moderate,2321257153,optimal,329.9634602763931,329.96346084135047,1.7121815864708887e-09,True,8000,80000,419,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0010373165522800684,0.24253243961113213,0.0026666666666666666,1.0,0,True
dirichlet_0.1__moderate,moderate,2367693741,optimal,330.2474034201182,330.2474038927402,1.4311149351254194e-09,True,4268,42680,219,1.6200374375330284e-11,0.0,1.6200374375330284e-11,1.8462924278256837e-14,0.001795782342565112,0.40490920859717505,0.0033200531208499337,1.0,0,True
dirichlet_0.1__moderate,moderate,2379132744,optimal,342.43923178069616,342.4392302153683,4.571111363709922e-09,True,8000,80000,414,9.999894245993346e-10,0.0,9.999894245993346e-10,1.9632337592492725e-21,0.0007051173344339558,0.2269944122937062,0.0005420054200542005,1.0,0,True
dirichlet_0.1__moderate,moderate,2399786552,optimal,345.0964974720879,345.09646941411785,8.130470823988074e-08,True,8000,80000,417,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.000715440395901826,0.4150276768076715,0.0005271481286241434,1.0,0,True
dirichlet_0.1__moderate,moderate,2417511538,optimal,307.5286375675642,307.5286379110456,1.116908721891788e-09,True,8000,80000,419,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0004869120003303077,0.15528486352970106,0.0,0.0,0,True
dirichlet_0.1__moderate,moderate,2429613199,optimal,352.75752950164684,352.7547052542102,8.006200294687529e-06,True,8000,80000,679,9.999894245993346e-10,0.0,9.999894245993346e-10,7.112325094468994e-17,0.00018230637437138106,0.0644935504000701,0.0017152658662092624,1.0,0,True
dirichlet_0.1__moderate,moderate,2450099792,optimal,307.21194450099813,307.21194466931547,5.478867124114242e-10,True,8000,80000,420,1.0000036354540498e-09,0.0,1.0000036354540498e-09,2.0723246661466656e-22,0.0002536593713225519,0.08374919209747134,0.0,0.0,0,True
dirichlet_0.1__moderate,moderate,2458392116,optimal,348.6524481832091,348.65244856081836,1.0830534586643552e-09,True,4113,41130,278,3.666400516522117e-11,0.0,3.666400516522117e-11,0.0,0.006501266649638736,4.9066445598279955,0.0072992700729927005,5.0,0,True
dirichlet_0.1__moderate,moderate,2463410529,optimal,350.79193348271764,350.7919333300135,4.3531263365039116e-10,True,8000,80000,561,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0008145742203470222,0.5355932348443702,0.0013959981386691485,1.0,1,True
dirichlet_0.1__moderate,moderate,2464146756,optimal,334.372886423266,334.37288654982456,3.784953275640027e-10,True,8000,80000,418,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0022792633352984636,1.0499123533669135,0.0018105009052504525,1.0,0,True
dirichlet_0.1__moderate,moderate,2501632677,optimal,341.66637606349684,341.66634184859146,1.0014127166326617e-07,True,8000,80000,681,9.99875737761613e-10,0.0,9.99875737761613e-10,1.7763568394002505e-28,0.0009828932193090233,0.5057735974786581,0.0021691973969631237,1.0,0,True
dirichlet_0.1__moderate,moderate,2503513465,optimal,349.55351282937295,349.55351303627754,5.91911052503502e-10,True,8000,80000,688,9.999894245993346e-10,0.0,9.999894245993346e-10,1.414015394547463e-28,0.001470763044002534,0.7641527529656997,0.0014238253440911248,1.0,0,True
dirichlet_0.1__moderate,moderate,2508126195,optimal,336.09449134001125,336.0944917366278,1.1800745102782953e-09,True,8000,80000,554,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0023619261300096514,0.9019462012878705,0.0029708853238265003,2.0,0,True
dirichlet_0.1__moderate,moderate,2524586228,optimal,328.0368951102584,328.0368599879058,1.0706829966061799e-07,True,8000,80000,416,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0002674750265839044,0.054201640525370465,0.0027397260273972603,1.0,0,True
dirichlet_0.1__moderate,moderate,2526189608,optimal,322.83252526531,322.8325257252425,1.42467830182268e-09,True,6624,66240,345,2.7114310796605423e-11,0.0,2.7114310796605423e-11,6.0689243527446924e-15,0.002091727986052058,0.8894954901783478,0.002976190476190476,1.0,0,True
dirichlet_0.1__moderate,moderate,2566648724,optimal,323.7515396802203,323.75132679860405,6.575462665953921e-07,True,8000,80000,555,9.999894245993346e-10,0.0,9.999894245993346e-10,5.8440767704573655e-18,0.0003989596170650245,0.09973174482577463,0.0,0.0,0,True
dirichlet_0.1__moderate,moderate,2568720644,optimal,308.37982813221544,308.3798285297054,1.2889621990309694e-09,True,4194,41940,298,5.4569682106375694e-12,0.0,5.4569682106375694e-12,1.2977949511600002e-28,0.0016095723959027412,0.33391194922037926,0.0019305019305019305,1.0,0,True
dirichlet_0.1__moderate,moderate,2577147738,optimal,335.6468205536731,335.64651354535647,9.146766714618622e-07,True,8000,80000,659,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.00038994726181634397,0.20018645757201625,0.0,0.0,0,True
dirichlet_0.1__moderate,moderate,2598968052,optimal,328.25113307764315,328.2511334650252,1.1801392459249615e-09,True,8000,80000,435,9.99875737761613e-10,0.0,9.99875737761613e-10,0.0,0.0016965750175243703,0.7788852918369855,0.0027303754266211604,1.0,0,True
dirichlet_0.1__moderate,moderate,2600011987,optimal,321.5316456537772,321.5316390732764,2.0466106296291973e-08,True,8000,80000,423,9.999610028899042e-10,0.0,9.999610028899042e-10,2.231614478376615e-17,0.00033960113684088235,0.18656557017348518,0.0,0.0,0,True
dirichlet_0.1__moderate,moderate,2652099947,optimal,338.8112808694884,338.81127126588245,2.8345000644064507e-08,True,8000,80000,542,9.999894245993346e-10,0.0,9.999894245993346e-10,1.9875321280002802e-28,0.002006974010085204,1.5233912538777261,0.002333722287047841,1.0,0,True
dirichlet_0.1__moderate,moderate,2677882682,optimal,355.26386262230164,355.2638633538842,2.059265262848716e-09,True,8000,80000,548,9.999894245993346e-10,0.0,9.999894245993346e-10,4.244468721018912e-25,0.0010190015066575962,0.8021360982264554,0.003015941404566997,1.0,0,True
dirichlet_0.1__moderate,moderate,2714253060,optimal,330.963998687145,330.96399928565455,1.8083825803129886e-09,True,8000,80000,695,9.999325811804738e-10,0.0,9.999325811804738e-10,0.0,0.0012765102313764241,0.6503799318688834,0.0013306719893546241,1.0,0,True
dirichlet_0.1__moderate,moderate,2730197715,optimal,326.7086481521425,326.7084893502585,4.86065749614994e-07,True,8000,80000,555,9.999894245993346e-10,0.0,9.999894245993346e-10,1.0073820404432414e-26,0.0006232358529409373,0.31465090186341627,0.0014275517487508922,1.0,0,True
dirichlet_0.1__moderate,moderate,2735928750,optimal,354.33571372809286,354.3357140069447,7.869708318067731e-10,True,8000,80000,421,9.999894245993346e-10,0.0,9.999894245993346e-10,7.063955518087967e-26,0.0013857277944446104,1.3180424528641268,0.0022482014388489208,2.0,0,True
dirichlet_0.1__moderate,moderate,2736850591,optimal,341.59799775751605,341.5979973591592,1.1661568949532115e-09,True,8000,80000,554,9.999894245993346e-10,0.0,9.999894245993346e-10,1.8529452906880506e-23,0.0007735083592399526,0.3458193063143078,0.001651073197578426,1.0,0,True
dirichlet_0.1__moderate,moderate,2792985194,optimal,346.06008914621606,346.05987089956994,6.306611278175213e-07,True,8000,80000,579,9.99875737761613e-10,0.0,9.99875737761613e-10,5.012971169893408e-17,0.001469483489328829,0.5968702980563325,0.0014684287812041115,1.0,0,True
dirichlet_0.1__moderate,moderate,2810498306,optimal,327.40603655914776,327.40600712848965,8.989039550424854e-08,True,8000,80000,689,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.000671629970008474,0.23287005471678413,0.0014144271570014145,1.0,0,True
dirichlet_0.1__moderate,moderate,2817000645,optimal,338.9155696792774,338.914019198113,4.5748301438011165e-06,True,8000,80000,649,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0008650783196593696,0.8510740384529996,0.0028636884306987398,1.0,0,True
dirichlet_0.1__moderate,moderate,2825972968,optimal,361.0361232516015,361.0359460634496,4.907767962358289e-07,True,8000,80000,412,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0021262961878203645,1.1860526915410716,0.003601440576230492,1.0,0,True
dirichlet_0.1__moderate,moderate,2843249206,optimal,355.62403741231986,355.62403761189233,5.611894803998388e-10,True,1651,16510,87,8.93578544491902e-11,0.0,8.93578544491902e-11,0.0,0.005319848156251007,3.1604300950623383,0.006374840628984276,3.0,0,True
dirichlet_0.1__moderate,moderate,2870079691,optimal,346.7772995635481,346.7772786586487,6.028335607782821e-08,True,8000,80000,555,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0007715340710362403,1.0612731713096935,0.0005025125628140704,1.0,0,True
dirichlet_0.1__moderate,moderate,2882304442,optimal,331.56238538420735,331.56238552457836,4.233623008986463e-10,True,8000,80000,561,9.999894245993346e-10,0.0,9.999894245993346e-10,1.1648241569837707e-28,0.0016022167879070303,1.15199153519427,0.003178639542275906,1.0,0,True
dirichlet_0.1__moderate,moderate,2891712906,optimal,360.03491057807616,360.0349109558024,1.049137771184893e-09,True,2693,26930,183,8.219558367272839e-11,0.0,8.219558367272839e-11,0.0,0.0032359343104237594,1.437146716502454,0.0031974420463629096,2.0,0,True
dirichlet_0.1__moderate,moderate,2905932246,optimal,340.2286190288225,340.22861986175445,2.4481537215369612e-09,True,8000,80000,827,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0007576425084683912,0.2939429380665217,0.002785515320334262,1.0,0,True
dirichlet_0.1__moderate,moderate,2942686094,optimal,333.39446942558214,333.39446985865385,1.2989768710494167e-09,True,8000,80000,566,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0032405131169807957,3.417239857220064,0.004441624365482234,4.0,0,True
dirichlet_0.1__moderate,moderate,2956068456,optimal,326.09377708904583,326.0937765570426,1.6314424832305681e-09,True,8000,80000,685,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0025032983777188954,1.7029666019876046,0.002161383285302594,2.0,0,True
dirichlet_0.1__moderate,moderate,2976004693,optimal,333.1450932965587,333.1442699725137,2.4713677659954166e-06,True,8000,80000,686,9.999894245993346e-10,0.0,9.999894245993346e-10,2.9040722109473953e-18,0.0037993679882691173,1.0067994388642774,0.0044472681067344345,1.0,0,True
dirichlet_0.1__moderate,moderate,3043575286,optimal,358.8459478574591,358.84594829067856,1.2072574411160019e-09,True,5982,59820,311,3.296918293926865e-11,0.0,3.296918293926865e-11,0.0,0.0020985630559674636,1.613783598049757,0.003739094308267553,2.0,0,True
dirichlet_0.1__moderate,moderate,3053626668,optimal,335.9131647685674,335.91316161774523,9.379871083982573e-09,True,8000,80000,683,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0011400589118611645,0.45907192625625726,0.0012091898428053204,1.0,0,True
dirichlet_0.1__moderate,moderate,3059548316,optimal,354.7239412633864,354.7239418230731,1.5778092773114333e-09,True,8000,80000,555,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0006793318173537583,0.44405199600819856,0.0013083296990841692,1.0,0,True
dirichlet_0.1__moderate,moderate,3066518355,optimal,342.20927938631723,342.2052066863531,1.1901196751385798e-05,True,8000,80000,650,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0002156915312698085,0.07209905023739793,0.001017293997965412,1.0,0,True
dirichlet_0.1__moderate,moderate,3104103606,optimal,332.65037777657335,332.6503778790813,3.081552313578936e-10,True,8000,80000,547,1.0000036354540498e-09,0.0,1.0000036354540498e-09,3.1765139535785213e-17,0.0009919950989834413,0.3574615748574388,0.0006430868167202572,1.0,0,True
dirichlet_0.1__moderate,moderate,3166858978,optimal,323.41603232102227,323.416032829394,1.5718816512861538e-09,True,4627,46270,234,9.634959496906959e-12,0.0,9.634959496906959e-12,0.0,0.0019626405843922996,0.426782103254169,0.002973977695167286,1.0,0,True
dirichlet_0.1__moderate,moderate,3186016859,optimal,337.48553981206163,337.4830821452649,7.282287703597467e-06,True,8000,80000,434,9.99875737761613e-10,0.0,9.99875737761613e-10,1.9139198269632328e-28,0.0012056697399806813,0.432665379440337,0.0021041557075223566,1.0,0,True
dirichlet_0.1__moderate,moderate,3191323320,optimal,355.79436018004657,355.79435312254134,1.983591090522603e-08,True,8000,80000,669,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0020107246258498487,1.2350480486160578,0.0030081650193382035,2.0,0,True
dirichlet_0.1__moderate,moderate,3192870723,optimal,343.0304552056284,343.0296795755432,2.2611114361969595e-06,True,8000,80000,537,9.999894245993346e-10,0.0,9.999894245993346e-10,1.3826818482795657e-17,0.0018097199393903027,1.3951936497090145,0.0021551724137931034,1.0,0,True
dirichlet_0.1__moderate,moderate,3195559325,optimal,338.5329827081664,338.532981802178,2.6762189169169633e-09,True,8000,80000,554,9.999894245993346e-10,0.0,9.999894245993346e-10,5.459507720154087e-22,0.0006955043129409742,0.3183014779643827,0.0005837711617046118,1.0,0,True
dirichlet_0.1__moderate,moderate,3199293997,optimal,348.0700520692491,348.0700523738314,8.750604291439752e-10,True,8000,80000,562,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0027349374474835097,2.079626168525337,0.0034791252485089465,2.0,1,True
dirichlet_0.1__moderate,moderate,3214303852,optimal,338.7298326162186,338.7298328924158,8.15390911199006e-10,True,8000,80000,549,9.999325811804738e-10,0.0,9.999325811804738e-10,0.0,0.0007317286162117426,0.6413630755545157,0.002927400468384075,1.0,0,True
dirichlet_0.1__moderate,moderate,3215523777,optimal,343.1648464817915,343.16484665845275,5.147998666578686e-10,True,6197,61970,529,2.2112089936854318e-11,0.0,2.2112089936854318e-11,2.991758887410948e-28,0.0034474214713605773,2.8466988134800033,0.004828326180257511,4.0,0,True
dirichlet_0.1__moderate,moderate,3232559368,optimal,357.09660278934473,357.0966034145118,1.7506944679280438e-09,True,7514,75140,512,2.603428583825007e-11,0.0,2.603428583825007e-11,0.0,0.0011353074548787953,0.3635478469407616,0.002913025384935497,1.0,0,True
dirichlet_0.1__moderate,moderate,3265785232,optimal,347.47184383323736,347.471817040946,7.710636653394143e-08,True,8000,80000,566,9.999894245993346e-10,0.0,9.999894245993346e-10,1.652424966883954e-28,0.0005608267928505178,0.35980450982454215,0.0004916420845624386,1.0,0,True
dirichlet_0.1__moderate,moderate,3305966842,optimal,341.6414885649271,341.641462044055,7.762778522285659e-08,True,8000,80000,681,9.999894245993346e-10,0.0,9.999894245993346e-10,1.3421936665797314e-19,0.001330627670152309,0.6105013885151784,0.0027839643652561247,1.0,0,True
dirichlet_0.1__moderate,moderate,3329658473,optimal,333.6272895748886,333.62728953845954,1.091909218861795e-10,True,8000,80000,548,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0004823606311520315,0.14265474665617717,0.0012554927809165098,1.0,0,True
dirichlet_0.1__moderate,moderate,3351763171,optimal,330.9985127438133,330.9969651732052,4.675460911579703e-06,True,8000,80000,564,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.002206270101800018,0.32604255513582814,0.002585649644473174,1.0,0,True
dirichlet_0.1__moderate,moderate,3356704017,optimal,336.89089708045765,336.8908972330427,4.529213308744293e-10,True,7349,73490,398,5.0249582272954285e-11,0.0,5.0249582272954285e-11,7.495744598810058e-16,0.001893457778446815,1.420407117579785,0.002230897936419409,2.0,0,True
dirichlet_0.1__moderate,moderate,3411174439,optimal,326.8904156613312,326.88767839993614,8.373636129762187e-06,True,8000,80000,423,9.999894245993346e-10,0.0,9.999894245993346e-10,3.7858999584723746e-17,0.0007256297890297078,0.2601070303884967,0.004956629491945477,1.0,0,True
dirichlet_0.1__moderate,moderate,3414689543,optimal,321.75848572530447,321.7584860000944,8.540255083779989e-10,True,4241,42410,219,8.128608897095546e-12,0.0,8.128608897095546e-12,1.810886071098124e-15,0.0019251596580569966,0.4294227676224267,0.0022727272727272726,1.0,0,True
dirichlet_0.1__moderate,moderate,3424619266,optimal,329.8356896568034,329.83446583196235,3.7104075739958506e-06,True,8000,80000,562,9.999325811804738e-10,0.0,9.999325811804738e-10,2.130604856368602e-17,0.0016716177173551699,1.0667424226904316,0.0006743088334457181,1.0,0,True
dirichlet_0.1__moderate,moderate,3447467374,optimal,334.0347291875911,334.0094548688077,7.566374563759968e-05,True,8000,80000,432,9.999894245993346e-10,0.0,9.999894245993346e-10,5.006316119465506e-22,0.0002427643180911663,0.07308330176775257,0.003302146395156852,1.0,0,True
dirichlet_0.1__moderate,moderate,3506619616,optimal,318.4181609146204,318.4178782523008,8.877079083039525e-07,True,8000,80000,436,9.999610028899042e-10,0.0,9.999610028899042e-10,6.154185355565719e-21,0.0012310282674582228,0.8153998467364403,0.004118616144975288,1.0,1,True
dirichlet_0.1__moderate,moderate,3522565390,optimal,352.8749684151055,352.87496871577525,8.52057433041215e-10,True,2580,25800,181,5.439915184979327e-11,0.0,5.439915184979327e-11,1.5967252488991014e-28,0.0034315299378441778,2.5004188143063786,0.004472271914132379,3.0,0,True
dirichlet_0.1__moderate,moderate,3560321021,optimal,327.81647594747403,327.8151777074178,3.96026481739679e-06,True,8000,80000,567,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.00011699918183154775,0.027014386270224122,0.002600780234070221,1.0,0,True
dirichlet_0.1__moderate,moderate,3564430434,optimal,321.9176552295726,321.91765270232384,7.850606197314757e-09,True,8000,80000,418,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0006133851441268845,0.13483356287883907,0.00456968773800457,1.0,0,True
dirichlet_0.1__moderate,moderate,3569961091,optimal,336.5955733816984,336.59495167130626,1.8470545702020383e-06,True,8000,80000,679,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0006793671224898232,0.26918358869331716,0.0011204481792717086,1.0,0,True
dirichlet_0.1__moderate,moderate,3633027796,optimal,325.8724521760631,325.87245249857324,9.896820550904615e-10,True,8000,80000,536,1.745092959026806e-11,0.0,1.745092959026806e-11,0.0,0.002230644641583198,1.6286239890295917,0.0036023054755043226,2.0,0,True
dirichlet_0.1__moderate,moderate,3636324181,optimal,329.26625058634085,329.2662442731865,1.9173402518942707e-08,True,8000,80000,698,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0009605089842985562,0.5129676437913036,0.0013054830287206266,1.0,0,True
dirichlet_0.1__moderate,moderate,3676968117,optimal,352.4059802906819,352.40598055335283,7.453645855518683e-10,True,8000,80000,550,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0022465641196161047,1.493732831477999,0.0032095369096744614,2.0,0,True
dirichlet_0.1__moderate,moderate,3696784942,optimal,330.84962114705866,330.84961107034997,3.045706582839707e-08,True,8000,80000,548,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0016752551456163222,0.8546203593195543,0.001946787800129786,1.0,0,True
dirichlet_0.1__moderate,moderate,3714643568,optimal,344.90772611633105,344.9077263775613,7.5739167671248e-10,True,1950,19500,101,4.666844688472338e-11,0.0,4.666844688472338e-11,0.0,0.00682049116018266,4.536763573332394,0.007656967840735069,5.0,0,True
dirichlet_0.1__moderate,moderate,3794604293,optimal,343.93756987331165,343.9354967550039,6.027600615170733e-06,True,8000,80000,566,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.00040609264160115435,0.14439521189698912,0.0009610764055742432,1.0,0,True
dirichlet_0.1__moderate,moderate,3885192991,optimal,332.12920310028505,332.1292033370751,7.12945654234209e-10,True,2407,24070,158,3.581135388230905e-11,0.0,3.581135388230905e-11,0.0,0.007197356278545409,7.334725072844989,0.007010834926704908,7.0,0,True
dirichlet_0.1__moderate,moderate,3885443111,optimal,335.7620338589921,335.7620332686216,1.7583002314619414e-09,True,8000,80000,963,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0020684047113836814,2.1266234839780154,0.004142011834319527,3.0,0,True
dirichlet_0.1__moderate,moderate,3893939786,optimal,342.2481993517207,342.2481996315273,8.175546692857224e-10,True,7190,71900,498,1.63140612130519e-11,0.0,1.63140612130519e-11,1.8698493046318425e-28,0.0033035156689352994,2.9070493984376498,0.004381161007667032,3.0,0,True
dirichlet_0.1__moderate,moderate,3950032071,optimal,343.2963522812684,343.2963365887795,4.57112019475841e-08,True,8000,80000,685,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0022323201168522443,1.5695335065018483,0.0036101083032490976,2.0,0,True
dirichlet_0.1__moderate,moderate,3955522292,optimal,337.4901018885527,337.4901016512595,7.031115631750175e-10,True,8000,80000,555,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0014296516024908893,0.6921400164733456,0.0017751479289940828,1.0,0,True
dirichlet_0.1__moderate,moderate,4026759651,optimal,328.1133236926509,328.1121605552211,3.5449259319759915e-06,True,8000,80000,558,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.004071645109425796,0.788841308265404,0.0,0.0,0,True
dirichlet_0.1__moderate,moderate,4031711447,optimal,331.70382395122766,331.70382464521094,2.092177513183769e-09,True,8000,80000,562,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.001619445818278523,0.7616400513814341,0.0019646365422396855,1.0,0,True
dirichlet_0.1__moderate,moderate,4037661888,optimal,337.66465880450255,337.6646347125643,7.134871130130948e-08,True,8000,80000,556,9.99875737761613e-10,0.0,9.99875737761613e-10,9.02237941105311e-21,0.001107087943443185,0.5080259159983935,0.0011876484560570072,1.0,0,True
dirichlet_0.1__moderate,moderate,4071416038,optimal,329.4718852042325,329.4713195257392,1.7169249294921896e-06,True,8000,80000,413,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0021813160707771055,0.9227439422967052,0.0033333333333333335,1.0,0,True
dirichlet_0.1__moderate,moderate,4085652262,optimal,331.1430103088536,331.14301058053786,8.20443883324646e-10,True,8000,80000,560,9.999894245993346e-10,0.0,9.999894245993346e-10,1.1881247408713511e-26,0.0009640811876873794,0.2815858893375207,0.0006596306068601583,1.0,0,True
dirichlet_0.1__moderate,moderate,4118709976,optimal,337.30855236450265,337.3085527266524,1.0736453614475048e-09,True,2339,23390,121,3.728928277269006e-11,0.0,3.728928277269006e-11,0.0,0.00699991734292875,5.579635977226189,0.006980802792321117,5.0,0,True
dirichlet_0.1__moderate,moderate,4148675945,optimal,335.12200785588436,335.12200699261626,2.5759815188092605e-09,True,8000,80000,794,9.999894245993346e-10,0.0,9.999894245993346e-10,9.874271044286423e-22,0.0012890521028585955,1.5606814402648794,0.0018170805572380376,1.0,0,True
dirichlet_0.1__moderate,moderate,4169915556,optimal,338.47805605828677,338.4780563130354,7.526296276986593e-10,True,8000,80000,411,9.999894245993346e-10,0.0,9.999894245993346e-10,1.4464501034968466e-24,0.0018923715754312392,0.807522656513072,0.0017261219792865361,1.0,1,True
